rank	ID	score
1	takumi152	4737.719094704785
2	snuke	3791.135027282777
3	fuppy	3778.330588231464
4	takoshi	3776.493190210789
5	omu	3774.9770109025844
6	tantal	3744.981686396507
7	ekiden	3744.821191519558
8	rickytheta	3636.3551342817286
9	masutech16	3614.5064220379904
10	titia	3552.659476849546
11	ganariya	3440.1546014729342
12	E869120	3404.7768933680754
13	Imperi	3375.4566494078977
14	riantkb	3309.6052679270283
15	mtsd	3299.8180433004723
16	tomerun	3296.2499212732555
17	iehn	3186.456854733656
18	to-hutohu	3045.414335543464
19	fgwiebfaoish	2971.1089631745253
20	iwashi31	2948.96144112721
21	unsre	2893.123556073556
22	kotamanegi	2817.572197891187
23	neterukun	2728.0250600203876
24	Taiyo	2590.1973702371565
25	Dente	2507.908972119468
26	mojashi	2375.801284281988
27	nyanko	2317.841754304977
28	physics0523	2290.1594691366045
29	phocom	2285.2302479721075
30	fujiyama	2250.762772112269
31	gobi	2203.551754008102
32	daisyo	2196.7196336920138
33	4bungi	2135.4490467568635
34	wat_shun	2114.939908677779
35	kenntin	2080.3434903376915
36	Inaniwa	2058.3075589551313
37	hitonanode	2049.61865917134
38	HIRO170	1954.3541791626262
39	nagitaosu	1945.0251277638076
40	Aquarius	1847.4943848063192
41	yamunaku	1832.555550479359
42	kusano	1798.6329475409357
43	sensaur	1779.9447374599458
44	Joe75792433	1765.0784502584183
45	foxgod	1762.437605934108
46	ms5	1647.9915558286082
47	mkan_0141	1640.7830369082267
48	Arakoma	1574.2433174313667
49	uchiiii	1519.9081319727945
50	hdnkt	1396.1557830951374
51	shindannin	1318.5784504289488
52	tanzaku	1028.3097643097642
53	sumoru	635.2449842749842
54	tobiuo1990	200.0
55	siman	50.0
56	nhho	50.0
57	cielavenir	50.0
58	Jiro_tech15	36.0
59	kryinit	11.538461538461538
