rank	ID	score
1	fuppy	2626.7107763208473
2	tomerun	2598.971274093349
3	omu	2577.1567213922467
4	takoshi	2576.7482842031945
5	rickytheta	2564.212484837842
6	tanzaku	2562.640671602775
7	iwashi31	2549.0962760215316
8	tantal	2539.96564146606
9	shr	2532.748921664419
10	kusano	2532.1784697513463
11	hitonanode	2517.075991643392
12	ichyo	2511.6912559349685
13	Jiro_tech15	2488.357962212639
14	mamekin	2483.61689688111
15	sumoru	2479.971844446408
16	goodbaton	2472.1844255003557
17	nhho	2466.2740909735335
18	Taiyo	2449.876130894831
19	nagitaosu	2445.3771852019036
20	mojashi	2435.9171743209804
21	kimiyuki	2413.04191007203
22	snuke	2397.3962287531476
23	phocom	2397.184801235215
24	ekiden	2394.4469576325646
25	yamunaku	2390.965621566889
26	takumi152	2371.5860947748442
27	gobi	2371.4831000457434
28	kotamanegi	2370.548927871659
29	iehn	2334.7624414433385
30	wat_shun	2322.143554392739
31	Aquarius	2318.2475157419904
32	riantkb	2313.185518197292
33	cielavenir	2309.829297670338
34	mtsd	2285.8566652374952
35	31536000	2277.5269418808434
36	unsre	2276.9895272795084
37	kenntin	2272.8530981519016
38	4bungi	2268.9884213117894
39	y_kawano	2263.1498652140563
40	titia	2232.6497184915766
41	mkan_0141	2232.634464901075
42	koikuchi	2222.871232483006
43	E869120	2217.166687789705
44	hiro116s	2172.7813974591654
45	fgwiebfaoish	2157.024225577715
46	qLethon	2140.2510314712467
47	jacky	2118.3186306913026
48	Inaniwa	2114.1738639109567
49	to-hutohu	2084.4712903800705
50	ganariya	2077.879220245899
51	Arakoma	2006.2701126774314
52	kuhaku	1983.3416947258359
53	physics0523	1969.9198566100638
54	asdfgh	1965.2663882578736
55	siman	1944.507544610562
56	ryuk	1866.3387121685746
57	ms5	1760.5979146970747
58	omochana2	1703.7380718782988
59	sensaur	1687.0062505597416
60	molety	1671.4349118934258
61	Kuri174	1665.8341437894994
62	fmhr	1543.9119350948326
63	hidekiy	1541.417018211889
64	uchiiii	1456.7638423717897
65	Joe75792433	1202.9440879923368
66	tanakh	1101.7837785520715
67	hdnkt	1061.1735413762326
68	bowwowforeach	1053.0589669190697
69	nyanko	896.9090380628055
70	ymduu	762.6959083400259
71	kcvlex	727.5763585958115
72	daisyo	707.8187403993857
73	fujiyama	513.8413103286719
74	rigy	157.33333333333331
75	tashikani	127.09756097560975
76	tobiuo1990	10.380952380952381
77	shindannin	10.380952380952381
