rank	ID	score
1	tantal	2875.0318713927445
2	omu	2842.6079673514823
3	shr	2817.6185388050135
4	rickytheta	2710.3268960535383
5	kotamanegi	2699.63400112626
6	fuppy	2692.794008263984
7	Aquarius	2675.3872682388987
8	kusano	2614.4148933615575
9	iehn	2603.424488780286
10	E869120	2588.748656617457
11	Taiyo	2575.801262622271
12	ekiden	2518.507204007726
13	Inaniwa	2475.1686050292387
14	nhho	2469.094721120997
15	hitonanode	2459.1280130383566
16	goodbaton	2427.293061495324
17	tanzaku	2424.4770434913976
18	takoshi	2379.362878666459
19	kenntin	2364.093585943434
20	iwashi31	2358.079443230467
21	takumi152	2351.5582428155367
22	mojashi	2330.9932398374613
23	fgwiebfaoish	2316.4627333465082
24	masutech16	2315.5196899416437
25	snuke	2313.352637836001
26	tomerun	2288.220178743004
27	ganariya	2275.345796767555
28	gobi	2272.9354350733624
29	koikuchi	2265.293252516928
30	cielavenir	2262.9895201012314
31	remin	2260.343335773341
32	tobiuo1990	2247.6129879228497
33	sumoru	2243.078321969053
34	hiro116s	2236.5
35	tashikani	2231.3073678687283
36	tanakh	2198.669481040201
37	titia	2192.373929577409
38	to-hutohu	2157.696178983023
39	riantkb	2133.464750725392
40	unsre	2106.67306031891
41	asdfgh	2105.347889460155
42	y_kawano	2097.0910786579643
43	31536000	2090.452449349555
44	phocom	2074.110090198815
45	kimiyuki	2031.2245600414076
46	mtsd	2025.292502639474
47	ryuk	2010.2883825334004
48	Dente	2009.323906356801
49	ms5	1994.031255988189
50	mamekin	1992.587215146287
51	physics0523	1965.8332718305264
52	ichyo	1898.053512199467
53	daisyo	1818.7025171624714
54	uchiiii	1797.9106764035623
55	qLethon	1797.556133401567
56	Tlapesium	1781.9658176760308
57	mkan_0141	1769.0331032407526
58	bowwowforeach	1701.8958437588128
59	4bungi	1697.7945555092188
60	sensaur	1624.1248080512046
61	nyanko	1459.5904108513341
62	koyumeishi	1454.734625322997
63	molety	1218.4224588830934
64	hdnkt	1212.8892661540435
65	Joe75792433	1204.4523389388846
66	Jiro_tech15	1153.6005390653393
67	fujiyama	1142.365283228062
68	HIRO170	1042.5940910129323
69	hidekiy	947.8587101300468
70	jacky	916.2503614636033
71	nagitaosu	798.866835194998
72	siman	507.0
73	fmhr	479.13399603512636
74	rigy	433.754466608271
75	foxgod	413.1030303030303
76	omochana2	328.4064935064935
77	kuhaku	207.16567948491607
78	wat_shun	141.0
79	ymduu	46.0
80	kcvlex	13.5
