rank	ID	score
1	omu	3915.6365816763137
2	takumi152	3866.2695993482157
3	tanzaku	3711.839579268889
4	rickytheta	3647.7811702865665
5	takoshi	3328.3763266242986
6	snuke	3089.14507608213
7	kotamanegi	3080.9130657622504
8	ekiden	3078.7178450848564
9	gobi	3067.6455840302106
10	iwashi31	3046.0633213289893
11	mojashi	3023.759682088648
12	titia	3023.3167452125035
13	kusano	3011.728873148371
14	sumoru	2969.52355346953
15	masutech16	2934.4149182310225
16	nagitaosu	2913.8189767327035
17	ichyo	2890.0866993687628
18	Taiyo	2885.1294466727813
19	E869120	2883.5814712836304
20	Jiro_tech15	2882.5319982069095
21	tantal	2872.3394156319696
22	neterukun	2844.910428369549
23	tomerun	2838.172142107598
24	ganariya	2830.8032395252826
25	Inaniwa	2826.889509807571
26	Imperi	2808.727272615182
27	4bungi	2781.6171972425404
28	mtsd	2753.128740986676
29	riantkb	2698.8147861080383
30	to-hutohu	2643.433701916157
31	fgwiebfaoish	2635.520067014613
32	unsre	2606.1680987221152
33	31536000	2587.1067247322476
34	iehn	2431.343935425649
35	hiro116s	2420.5641094248886
36	sensaur	2182.2628852257267
37	goodbaton	2163.508419263363
38	Dente	2070.6099425793223
39	physics0523	2000.3673117017865
40	Aquarius	1981.0032356463082
41	ms5	1902.5156446414994
42	kimiyuki	1859.9498526879024
43	Joe75792433	1739.9148169004206
44	wat_shun	1690.6217170723387
45	rigy	1666.4542384140834
46	hdnkt	1656.988330015133
47	jacky	1601.3205580289557
48	HIRO170	1548.0279755745394
49	foxgod	1538.2410386275656
50	fuppy	1520.4071057817382
51	uchiiii	1482.5144688313735
52	yamunaku	1450.0135873848756
53	shindannin	1011.5424756711459
54	cielavenir	955.2348901098901
55	gutio	818.7430736903605
56	kenntin	596.0621722969208
57	nyanko	444.0765472048081
58	Kuri174	390.7633888531427
59	Tlapesium	299.0444880046094
60	ryuk	286.862937062937
61	mkan_0141	242.6849816849817
62	phocom	138.4825874872528
63	tobiuo1990	72.72727272727273
64	kryinit	72.72727272727273
65	siman	50.0
66	qLethon	50.0
67	nhho	50.0
