rank	ID	score
1	shr	2460.8634163156275
2	tomerun	2446.3266409723956
3	rickytheta	2439.8066483748016
4	takumi152	2415.335081418373
5	takoshi	2384.1098411220673
6	mojashi	2383.026619931132
7	omu	2367.8388264983864
8	mamekin	2362.678092318219
9	yamunaku	2362.1036270814184
10	tanzaku	2359.986008030476
11	tantal	2341.790674532752
12	iwashi31	2335.7634735793977
13	fuppy	2324.1993477872334
14	goodbaton	2323.3150909202086
15	nagitaosu	2307.432378103799
16	sensaur	2300.616736886302
17	hitonanode	2291.6860437681908
18	kusano	2258.804267028415
19	nhho	2252.3036016663505
20	Jiro_tech15	2249.778461868293
21	snuke	2248.8016698997067
22	ekiden	2245.6268003057517
23	phocom	2230.8617644300034
24	E869120	2221.31912593737
25	sumoru	2217.9959912428885
26	Aquarius	2208.2693703936557
27	ichyo	2202.924911687942
28	mtsd	2195.792341939302
29	gobi	2194.801719529044
30	titia	2192.0926324937573
31	kotamanegi	2177.3198068426245
32	wat_shun	2162.090531535714
33	cielavenir	2159.106842149041
34	Inaniwa	2110.2720853600563
35	kimiyuki	2104.575628452094
36	fgwiebfaoish	2097.748593804788
37	iehn	2092.0020554623225
38	Taiyo	2066.4551567967856
39	31536000	2066.2680985471447
40	y_kawano	2049.6782446708794
41	fmhr	2048.016297762008
42	4bungi	2047.7472605528094
43	jacky	2044.7761813931868
44	ganariya	2038.053730220689
45	hiro116s	2008.675623958368
46	qLethon	1996.1573540349038
47	unsre	1988.0420043304819
48	mkan_0141	1956.4670050510153
49	to-hutohu	1901.8834223452245
50	Kuri174	1851.4494895857476
51	Arakoma	1851.130307089031
52	physics0523	1839.4913000213426
53	kenntin	1837.2692113059993
54	siman	1816.116934046346
55	uchiiii	1791.7498100297532
56	kuhaku	1777.8676947089104
57	molety	1772.4078416253878
58	ms5	1770.3690019458156
59	asdfgh	1758.113112787013
60	koikuchi	1667.005606039628
61	omochana2	1666.188824247648
62	tashikani	1646.2649870892556
63	ryuk	1637.6606548117975
64	tobiuo1990	1617.8492870324371
65	Tlapesium	1551.8745057937804
66	bowwowforeach	1466.233077242941
67	fujiyama	1245.3977796177157
68	daisyo	1179.027196801665
69	hidekiy	1151.956909164182
70	hdnkt	1120.9608771837677
71	shindannin	1113.1883488615176
72	Joe75792433	949.4671982793656
73	ymduu	799.6457873115768
74	nyanko	433.17768542199485
75	kcvlex	420.84181094075643
76	uwi	192.32776390276393
77	rigy	38.57142857142857
78	remin	18.88
