rank	ID	score
1	shr	2487.934379041999
2	takoshi	2432.8891286990215
3	tomerun	2389.403167075704
4	mamekin	2376.5763086970373
5	iwashi31	2375.3500181343315
6	fuppy	2369.4123467248496
7	tantal	2360.3820595325633
8	yamunaku	2358.832363688738
9	tanzaku	2349.413030067318
10	goodbaton	2342.4022575554663
11	rickytheta	2338.3036163648703
12	takumi152	2332.099678576783
13	nagitaosu	2311.5325578682014
14	hitonanode	2304.8299087654686
15	mojashi	2298.3620567066837
16	sensaur	2289.535726547798
17	omu	2278.1418068214753
18	kusano	2262.1427232114024
19	sumoru	2248.631755528013
20	ekiden	2230.7053371831325
21	Aquarius	2221.1193938543843
22	ichyo	2220.1075809924437
23	kimiyuki	2212.1915291916384
24	E869120	2195.4070014401973
25	phocom	2191.504492361156
26	kotamanegi	2181.051735080545
27	cielavenir	2166.091952183614
28	wat_shun	2156.507060771434
29	gobi	2155.9583817613425
30	titia	2139.345361959691
31	31536000	2133.6908228520956
32	Taiyo	2129.057996898001
33	mtsd	2118.3028076184723
34	4bungi	2117.0319200719564
35	nhho	2116.2148697393936
36	iehn	2114.679658965262
37	fgwiebfaoish	2077.8721417194774
38	fmhr	2059.4845637899307
39	Inaniwa	2058.992512542978
40	Jiro_tech15	2023.3714793120591
41	jacky	2020.6435236674763
42	ganariya	2010.6314241605464
43	unsre	1970.2389752719457
44	hiro116s	1953.8562163687327
45	tanakh	1953.6313250055223
46	Arakoma	1953.3691080284812
47	qLethon	1939.9719766326493
48	tobiuo1990	1919.6968071049737
49	to-hutohu	1917.0448492477842
50	remin	1911.2819427191166
51	y_kawano	1908.2725411835602
52	snuke	1897.7280832457996
53	uchiiii	1873.3716086522263
54	mkan_0141	1862.7382391319493
55	kenntin	1857.8879380533724
56	ryuk	1817.2847891890024
57	asdfgh	1746.620478106534
58	Kuri174	1741.8856112850403
59	physics0523	1683.7766742169447
60	molety	1680.5187682208682
61	ms5	1677.9960379951908
62	siman	1667.9030284552846
63	hidekiy	1231.3318026731533
64	daisyo	1219.9396712835332
65	fujiyama	1172.4738661175775
66	Tlapesium	1142.1670478201809
67	nyanko	1080.1879709704237
68	hdnkt	990.881432715716
69	omochana2	943.70989010989
70	Joe75792433	897.2126064498493
71	kuhaku	847.5707012762557
72	shindannin	766.5119726576785
73	koikuchi	754.9112057925795
74	bowwowforeach	603.8323269944868
75	ymduu	411.45790943410503
76	tashikani	248.49019607843138
77	kcvlex	215.05644461582955
78	tokotoko7777	178.33333333333334
79	rigy	14.555555555555555
