rank	ID	score
1	shr	2542.2421091265787
2	rickytheta	2426.6607767356236
3	iwashi31	2425.791438535396
4	sensaur	2411.7176578432704
5	takoshi	2400.9104587225556
6	omu	2353.7859113855334
7	mamekin	2344.5279327370085
8	tomerun	2340.0854831271918
9	sumoru	2332.8161502916582
10	takumi152	2326.909898535928
11	fuppy	2322.4558616048957
12	goodbaton	2321.9868656041754
13	E869120	2306.479795290101
14	Aquarius	2300.324516816672
15	tantal	2297.7271419968633
16	phocom	2296.3935587906385
17	tanzaku	2288.307199413713
18	ichyo	2287.7213410275617
19	gobi	2282.304445224026
20	Jiro_tech15	2233.3347468411216
21	yamunaku	2233.1969729587977
22	kotamanegi	2231.8699495847013
23	Taiyo	2212.8754494998575
24	mojashi	2211.6534238503777
25	31536000	2207.241351559997
26	nhho	2203.8957390323494
27	kimiyuki	2189.118019178258
28	mtsd	2183.6837767794414
29	titia	2177.380776201228
30	ekiden	2170.6303218635676
31	kusano	2170.0182082811248
32	hiro116s	2154.116640641938
33	Inaniwa	2143.9494882728254
34	wat_shun	2133.453582817508
35	cielavenir	2117.2539124094255
36	snuke	2116.599105685727
37	jacky	2107.7633220206762
38	y_kawano	2079.1944625849646
39	nagitaosu	2076.6219630761107
40	hitonanode	2071.705098229972
41	4bungi	2066.147307908226
42	fgwiebfaoish	2050.4005026851246
43	iehn	2041.3688191044469
44	fmhr	2026.5655647920355
45	ganariya	1996.620176288907
46	unsre	1993.1937385206318
47	tobiuo1990	1963.058743527968
48	kenntin	1961.922584462673
49	qLethon	1942.24746682111
50	to-hutohu	1904.4918277356667
51	daisyo	1892.384356166709
52	Arakoma	1891.7120700189698
53	physics0523	1871.0765138499767
54	molety	1844.8569293654334
55	siman	1818.9038546960285
56	uchiiii	1770.8124967468427
57	remin	1743.3887179487178
58	asdfgh	1716.470020682333
59	ms5	1689.308183080409
60	Kuri174	1675.881797376819
61	tanakh	1590.3559943624562
62	ryuk	1590.0293583801888
63	Joe75792433	1587.6035842051413
64	tashikani	1567.1043296140322
65	bowwowforeach	1561.166935405748
66	mkan_0141	1468.0884845382532
67	Tlapesium	1372.3939608059418
68	kuhaku	1362.225694236774
69	fujiyama	1262.6243046846996
70	hdnkt	1249.1631199902245
71	hidekiy	1165.5806618862575
72	uwi	1048.1637741771835
73	nyanko	1020.1377450237529
74	omochana2	985.3991341991342
75	ymduu	864.434946072446
76	shindannin	703.4332906529099
77	koikuchi	540.242146052454
78	kcvlex	263.30934735198093
79	rigy	62.0
