rank	ID	score
1	fuppy	2781.6317618025887
2	omu	2726.7585030424048
3	tantal	2622.0268903781052
4	shr	2613.806750393635
5	takumi152	2610.3595165957868
6	kusano	2601.9842645325903
7	tomerun	2600.4457712321023
8	rickytheta	2580.4412629722506
9	iehn	2563.9163742690057
10	kotamanegi	2534.185400234434
11	takoshi	2520.9779326419916
12	tanzaku	2520.007931049134
13	hitonanode	2498.7810684043707
14	Inaniwa	2497.419866462937
15	Taiyo	2485.165729094208
16	cielavenir	2484.4633480671037
17	nagitaosu	2461.205855680788
18	Aquarius	2420.0873014898393
19	hiro116s	2399.1194585125018
20	ekiden	2366.959824888755
21	mojashi	2339.0282876789533
22	E869120	2337.961114569874
23	sumoru	2319.3393523839327
24	kimiyuki	2317.5903052261747
25	31536000	2303.4944290655067
26	fgwiebfaoish	2269.319226388665
27	gobi	2261.6636281015785
28	fmhr	2252.9592054572154
29	nhho	2252.695651755671
30	snuke	2251.1135403585854
31	ganariya	2247.2439770763685
32	masutech16	2244.792144428754
33	koikuchi	2220.3832557324404
34	tobiuo1990	2213.0724274739136
35	iwashi31	2199.4148907709946
36	goodbaton	2186.5691242127104
37	riantkb	2161.671073887735
38	y_kawano	2128.587796760063
39	yamunaku	2120.441616638988
40	to-hutohu	2119.1352524315366
41	unsre	2111.216722494985
42	jacky	2100.5715860392966
43	rigy	2086.968090769661
44	kenntin	2063.7876460480393
45	asdfgh	2054.203198427063
46	tanakh	2052.0806710397737
47	Dente	2003.1590011437836
48	ichyo	1976.298507092963
49	ms5	1969.941292940817
50	Jiro_tech15	1930.1393877780251
51	titia	1893.1360505955438
52	mtsd	1850.0982261261208
53	ryuk	1826.9037099299983
54	tashikani	1804.9901174087533
55	bowwowforeach	1796.1930614208077
56	qLethon	1783.8012115639774
57	uchiiii	1732.560567736044
58	mkan_0141	1731.0807620205703
59	sensaur	1677.3203762800833
60	phocom	1658.3387909223975
61	4bungi	1532.974625002874
62	physics0523	1531.7200996003605
63	remin	1268.7470298824749
64	molety	1265.0249908519263
65	hidekiy	1193.8764921795666
66	hdnkt	1164.9709795802298
67	fujiyama	1131.5875041781464
68	Joe75792433	1120.9399825879484
69	omochana2	934.5088516203878
70	Tlapesium	875.0630240187517
71	siman	821.4285714285714
72	nyanko	652.3550858194312
73	daisyo	418.2857142857143
74	Arakoma	302.961038961039
75	kuhaku	200.0
76	HIRO170	130.0124779217956
77	kcvlex	8.0
