rank	ID	score
1	omu	3992.424427008583
2	fuppy	3863.877637070358
3	rickytheta	3818.9784047222124
4	takumi152	3758.5708498411045
5	tanzaku	3477.8099478952417
6	takoshi	3469.853860650873
7	kotamanegi	3163.3021458997932
8	ekiden	3152.5016261414644
9	kusano	3127.27900839801
10	mtsd	3102.3672168016274
11	gobi	3100.267160907193
12	mojashi	3073.689708916047
13	masutech16	3063.2464983152245
14	Taiyo	3063.072342765525
15	Aquarius	3023.1603950067847
16	E869120	2984.0438979318587
17	tantal	2971.6376416364037
18	ganariya	2893.895312948563
19	sumoru	2889.4491111704538
20	tomerun	2874.0193335465324
21	titia	2861.9297463896332
22	Inaniwa	2843.3979393537647
23	Imperi	2839.8437282720697
24	4bungi	2839.0970658606716
25	snuke	2695.5379851693797
26	Jiro_tech15	2676.032583143981
27	hiro116s	2642.5874843205306
28	riantkb	2603.2812819317896
29	fgwiebfaoish	2564.5652534567307
30	nagitaosu	2529.8490478312538
31	goodbaton	2449.149612152553
32	neterukun	2420.27630103516
33	unsre	2386.307024485663
34	physics0523	2334.0896577599024
35	31536000	2284.9432170684504
36	yamunaku	2139.0718039558515
37	ms5	2015.3909212031372
38	fujiyama	1979.2314877299282
39	to-hutohu	1878.3860648811112
40	uchiiii	1803.5766598518494
41	iwashi31	1790.7322791753436
42	nyanko	1765.4520810712127
43	HIRO170	1725.2499586593422
44	rigy	1719.2998862340346
45	kimiyuki	1668.5239880366428
46	Joe75792433	1652.086596390128
47	omochana2	1636.5106452513883
48	ichyo	1626.0435840860155
49	iehn	1551.164862482181
50	hdnkt	1531.792339260175
51	foxgod	1513.7382257144127
52	sensaur	1424.2765422146122
53	kenntin	1149.440246070224
54	hitonanode	1127.1903361344537
55	y_kawano	1105.3125
56	shindannin	1038.3479990412256
57	wat_shun	1000.622272804874
58	cielavenir	992.3605769230769
59	tobiuo1990	580.0
60	mkan_0141	422.4149184149184
61	spady	386.07840755735486
62	myrmidon	384.0258584592194
63	siman	150.0
64	qLethon	150.0
65	nhho	150.0
66	ryuk	52.91428571428571
67	kryinit	47.714285714285715
