rank	ID	score
1	omu	3592.0442796108678
2	tantal	3545.7829499800587
3	kusano	3446.3381203230765
4	shr	3412.8277659944165
5	takumi152	3353.3613746967008
6	rickytheta	3331.449551230616
7	tanzaku	3329.5894754832534
8	fuppy	3275.460864358251
9	hitonanode	3267.2043677643483
10	E869120	3178.204054808775
11	yamunaku	3115.498376318042
12	takoshi	3082.3857235048185
13	goodbaton	2989.300947041477
14	kotamanegi	2984.6960540460377
15	kimiyuki	2981.2158861449725
16	y_kawano	2889.801813845455
17	nagitaosu	2758.377235575884
18	Jiro_tech15	2704.683826391339
19	Dente	2696.292058658873
20	fgwiebfaoish	2683.4678896022406
21	iehn	2680.6267763516817
22	riantkb	2674.0329895837226
23	Taiyo	2671.7098238032536
24	snuke	2650.2794505616876
25	tomerun	2641.950298347254
26	masutech16	2627.0815662634004
27	ganariya	2597.705003830603
28	tobiuo1990	2580.9170196146056
29	ekiden	2559.7974438301517
30	to-hutohu	2550.6549027569818
31	daisyo	2531.5490495012236
32	Imperi	2484.9424379199745
33	qLethon	2479.4142326017263
34	sumoru	2469.198904400173
35	kenntin	2452.4952011204878
36	iwashi31	2396.2887468055596
37	koikuchi	2165.04274262047
38	ryuk	2158.3335356489374
39	unsre	2127.9794941186537
40	bowwowforeach	2127.9794941186537
41	sensaur	2087.4502161908654
42	hiro116s	2070.8539554857807
43	gobi	2042.9597268689326
44	4bungi	2041.7185713949916
45	physics0523	2039.429690254373
46	ichyo	2039.429690254373
47	neterukun	1912.020219733767
48	titia	1908.1703303408763
49	remin	1872.550776332326
50	nyanko	1620.4523907819869
51	HIRO170	1562.8987253342189
52	Arakoma	1518.3762576730583
53	mtsd	1486.2673328257918
54	myrmidon	1465.0724934407142
55	fmhr	1436.4183378139412
56	mkan_0141	1430.9153015587854
57	cielavenir	1428.013492063492
58	wat_shun	1413.0832200833563
59	fujiyama	1392.3534023569518
60	tashikani	1384.6928466101806
61	Joe75792433	1245.7838325930468
62	jacky	1217.069219401328
63	uchiiii	1165.3127205960275
64	omochana2	1141.781576054686
65	foxgod	994.7074582524015
66	ms5	856.9469611648547
67	shindannin	749.850810313892
68	hidekiy	723.293591406228
69	siman	694.3846153846154
70	Aquarius	644.3157592787167
71	hdnkt	210.07683982683983
72	Inaniwa	205.96634615384616
73	kcvlex	43.3974358974359
74	nhho	42.90483870967742
