rank	ID	score
1	shr	2346.0163410312916
2	iwashi31	2278.721952193865
3	tanzaku	2260.1055111030782
4	omu	2242.1249317084307
5	tantal	2235.8646709648847
6	phocom	2223.4653402236304
7	takoshi	2219.095588433001
8	takumi152	2200.005991199478
9	rickytheta	2192.8606886665025
10	fuppy	2190.8730212041187
11	mamekin	2176.1682102764935
12	sumoru	2163.4370410605256
13	snuke	2158.7384562779794
14	kusano	2148.6045218482827
15	hiro116s	2141.2621557009193
16	E869120	2134.97226826449
17	Aquarius	2127.439173779924
18	mojashi	2122.3372934531844
19	ekiden	2075.37153445596
20	goodbaton	2066.377655439384
21	tanakh	2061.655574490777
22	cielavenir	2040.357604230715
23	titia	2040.0074795583337
24	ichyo	2026.3992241686071
25	Jiro_tech15	2010.1870018028392
26	tomerun	2005.5799266014972
27	fgwiebfaoish	1998.5278298050816
28	31536000	1997.230793668686
29	nhho	1994.9101655996828
30	4bungi	1977.363028459471
31	Taiyo	1977.2375603367175
32	ganariya	1971.6759541836552
33	hitonanode	1971.5135897974021
34	sensaur	1962.4830607637057
35	kotamanegi	1946.9920007934024
36	jacky	1935.2176124044593
37	kimiyuki	1934.3142496392495
38	gobi	1932.7643590681012
39	Inaniwa	1928.8939813322932
40	mtsd	1928.3112842860166
41	fmhr	1927.2689933058916
42	iehn	1891.904172665543
43	qLethon	1886.5412783169986
44	kenntin	1867.2774374914936
45	to-hutohu	1850.9046649921477
46	nyanko	1838.7876391120483
47	Arakoma	1837.7250729714365
48	unsre	1828.4800151005236
49	wat_shun	1822.6599225226064
50	riantkb	1815.1097946921047
51	koikuchi	1803.0130275058027
52	remin	1777.0077805499675
53	uchiiii	1775.4013445176154
54	nagitaosu	1753.011318550771
55	ms5	1695.087087253762
56	mkan_0141	1693.6978284701192
57	kuhaku	1684.5485353747692
58	y_kawano	1677.956963684577
59	ryuk	1647.9831721195455
60	yamunaku	1639.1824339894476
61	siman	1615.236013986014
62	Kuri174	1614.4293859727256
63	molety	1604.8083463467487
64	physics0523	1591.1023264549374
65	daisyo	1573.7301415638628
66	bowwowforeach	1546.859793315335
67	tashikani	1486.7186494898363
68	asdfgh	1444.0150743475563
69	Tlapesium	1371.9554419894362
70	tobiuo1990	1367.22387121888
71	hidekiy	1360.8857736189007
72	fujiyama	1197.639550512052
73	uwi	1117.0867249296691
74	Joe75792433	797.676451508548
75	kcvlex	620.4192345263685
76	ymduu	489.4275946275946
77	rigy	46.0
