rank	ID	score
1	mtsd	8052.540476190477
2	titia	7681.001984126984
3	tanzaku	7485.580952380954
4	E869120	7376.175793650794
5	Taiyo	6732.605952380953
6	ekiden	6706.948015873017
7	kenntin	6549.502777777779
8	to-hutohu	6347.284126984127
9	gobi	5904.453571428572
10	hitonanode	4273.033333333332
11	fgwiebfaoish	3587.359523809524
12	takumi152	3261.566666666667
13	Dente	3031.292857142858
14	neterukun	2154.1619047619047
15	y_kawano	698.7222222222222
16	phocom	616.3095238095237
17	HIRO170	494.75
18	omu	419.58333333333337
19	ganariya	388.425
20	hiro116s	206.5
21	bowwowforeach	141.75
22	unsre	137.14285714285714
23	mamekin	23.333333333333336
24	iehn	15.25
