rank	ID	score
1	omu	3612.4424991019423
2	takumi152	3502.8283198661625
3	rickytheta	3380.9409662186076
4	tanzaku	3349.014964447317
5	fuppy	3318.763251533617
6	nagitaosu	3122.1682186305134
7	Dente	3047.1577751196173
8	tantal	3004.9744930997886
9	to-hutohu	2919.1596207634702
10	kimiyuki	2888.613497368644
11	mtsd	2841.953791864152
12	kusano	2816.9431865935244
13	hitonanode	2779.0719559178533
14	titia	2763.3456023805534
15	Taiyo	2760.8124718478725
16	ganariya	2757.0849908587024
17	kotamanegi	2755.0930689703346
18	iwashi31	2752.2830989802383
19	hiro116s	2725.8451111872178
20	31536000	2708.286963646276
21	ichyo	2694.0344188226786
22	gobi	2680.608745115816
23	masutech16	2677.0212721488438
24	sumoru	2662.9418079087195
25	snuke	2660.01575572147
26	Inaniwa	2626.409001175608
27	tomerun	2609.437189678692
28	riantkb	2598.203581443458
29	takoshi	2545.379871537791
30	4bungi	2507.603093623672
31	E869120	2503.7871463583006
32	neterukun	2458.468642971413
33	Imperi	2446.054783511011
34	unsre	2379.645202012283
35	qLethon	2339.4413701223775
36	y_kawano	2273.1833721833723
37	wat_shun	2265.641370122377
38	Jiro_tech15	2263.427091969496
39	iehn	2261.980461142062
40	fgwiebfaoish	2261.327266728332
41	sensaur	2208.5292160448794
42	goodbaton	2071.589413975491
43	phocom	1987.0914964538294
44	yamunaku	1969.3789865419917
45	rigy	1828.98169851137
46	Joe75792433	1791.940174133467
47	ms5	1746.1321713619343
48	uchiiii	1711.2995119050208
49	fujiyama	1666.706668407663
50	kenntin	1661.4114500366543
51	jacky	1576.2697810113448
52	hdnkt	1515.6931686211635
53	koikuchi	1501.8178591553028
54	HIRO170	1382.243823214762
55	cielavenir	1337.3636363636363
56	tanakh	1294.878518412282
57	physics0523	1232.5480957638852
58	nyanko	1200.152034222168
59	mkan_0141	1185.4297411388047
60	foxgod	716.7426741828382
61	shindannin	550.9483197650152
62	mojashi	402.23340874811464
63	Aquarius	329.74545454545455
64	kryinit	299.96318827568825
65	siman	66.66666666666666
66	nhho	66.66666666666666
67	tobiuo1990	63.63636363636363
68	myrmidon	20.5
