rank	ID	score
1	iwashi31	2645.180392226053
2	omu	2602.8859785198174
3	shr	2558.5217044702763
4	takoshi	2551.3831147952524
5	mamekin	2511.4848195013524
6	tantal	2494.302062114448
7	fuppy	2475.1936664925474
8	kusano	2451.0957529595225
9	takumi152	2436.4701061402566
10	hitonanode	2410.7412788492697
11	ekiden	2410.0645151509307
12	mojashi	2394.9022584913255
13	rickytheta	2384.4403851828147
14	tomerun	2342.729374126898
15	kotamanegi	2336.941051426002
16	yamunaku	2336.849352638379
17	Taiyo	2315.680134074149
18	tanzaku	2304.578627411236
19	Aquarius	2287.1198237651934
20	31536000	2263.1191312890355
21	y_kawano	2259.6973026150117
22	sumoru	2236.0108104922665
23	mtsd	2231.0824857640937
24	Joe75792433	2228.017627561623
25	jacky	2223.7125705476
26	ganariya	2222.313878539441
27	fmhr	2196.0049645731406
28	E869120	2194.1914174896738
29	fgwiebfaoish	2186.9462111970133
30	wat_shun	2185.795480549199
31	snuke	2185.012505756201
32	Inaniwa	2179.323617860397
33	cielavenir	2178.6499083238637
34	riantkb	2161.3050062151715
35	remin	2158.155692533675
36	nagitaosu	2157.8101342105265
37	kimiyuki	2117.332795869878
38	tobiuo1990	2113.840628005315
39	hiro116s	2098.1600562481
40	tashikani	2073.5252409817504
41	to-hutohu	2044.2198990232291
42	unsre	2024.5129580226803
43	Jiro_tech15	1988.843820303073
44	asdfgh	1983.1823392554998
45	ryuk	1970.3996012895363
46	tanakh	1943.8676347646767
47	iehn	1916.9779961229806
48	ms5	1906.361251008495
49	goodbaton	1879.8543898285725
50	kenntin	1858.5976587787165
51	phocom	1782.6720240127622
52	koikuchi	1772.7392229610055
53	uchiiii	1758.7226133732672
54	sensaur	1741.3356622060446
55	ichyo	1706.800273477636
56	qLethon	1683.1315232101772
57	titia	1674.2173913043478
58	nhho	1673.434854607502
59	Tlapesium	1666.0854688378315
60	HIRO170	1630.5279686258582
61	omochana2	1569.2255764437573
62	molety	1554.0131259570708
63	daisyo	1418.4322066822067
64	4bungi	1415.2771345035692
65	physics0523	1379.3483785354172
66	hidekiy	1360.0954603031976
67	gobi	1272.3586291610043
68	Arakoma	1235.8775650794962
69	nyanko	1201.7634654780286
70	hdnkt	1172.9214412499973
71	bowwowforeach	1151.2257068435479
72	kuhaku	879.5898567119157
73	ymduu	631.2359410430838
74	rigy	558.7358455739229
75	foxgod	414.6989368749215
76	Dente	294.1166666666667
77	fujiyama	238.54788484450455
78	siman	230.0
79	kcvlex	72.75
