rank	ID	score
1	shr	2398.913126226124
2	iwashi31	2317.695680747012
3	omu	2313.1238846750443
4	phocom	2311.114582396643
5	tanakh	2303.3308576461836
6	hiro116s	2301.402667749902
7	fuppy	2296.874425857405
8	takoshi	2293.4205308779974
9	31536000	2288.6696032370282
10	tanzaku	2281.6512871732302
11	rickytheta	2280.736802783419
12	iehn	2276.1336731025426
13	Jiro_tech15	2273.2575694505827
14	E869120	2270.464872292628
15	mamekin	2265.964357116943
16	yamunaku	2265.28737804463
17	snuke	2264.81382041536
18	ekiden	2263.3586392188035
19	Aquarius	2254.0782957680863
20	titia	2252.398033871884
21	mojashi	2250.7117714561123
22	tantal	2236.2974197582625
23	kotamanegi	2198.805401924228
24	tomerun	2186.7931286609173
25	goodbaton	2184.981069399661
26	ichyo	2180.6958229465345
27	tashikani	2179.8704864759175
28	kusano	2157.9558116691123
29	gobi	2150.241574230693
30	cielavenir	2140.266972520463
31	sensaur	2123.6688061778664
32	sumoru	2123.3553127548976
33	hitonanode	2114.8723649313188
34	kenntin	2114.143011879818
35	fmhr	2097.9570405319414
36	mtsd	2096.2454407029545
37	kuhaku	2092.956921774271
38	fgwiebfaoish	2092.3349021957592
39	takumi152	2090.481595576491
40	Taiyo	2089.3769564628724
41	nagitaosu	2085.9618949252654
42	4bungi	2065.0134295830476
43	wat_shun	2039.5799116045157
44	Kuri174	2025.4412446735496
45	qLethon	2020.975142169007
46	unsre	2019.4344849425354
47	Inaniwa	2017.6386636850432
48	ganariya	2016.2310248835797
49	koikuchi	2013.7317002202733
50	remin	2012.1692580576569
51	nhho	2011.2312588004652
52	riantkb	1997.155637157589
53	asdfgh	1992.6983539790924
54	shindannin	1973.8451747199222
55	Arakoma	1960.585120843597
56	Tlapesium	1934.0164101511577
57	nyanko	1932.9415268666805
58	mkan_0141	1927.9591172305647
59	to-hutohu	1918.0721886448678
60	kimiyuki	1905.9739152846655
61	uwi	1863.0525423179072
62	uchiiii	1839.1112417576594
63	tobiuo1990	1829.5290414813483
64	molety	1812.8196153631134
65	ryuk	1794.9456250790615
66	physics0523	1684.7869489625793
67	siman	1669.2953205277583
68	Joe75792433	1533.7664565863097
69	yowa	1499.6220896327577
70	bowwowforeach	1454.4391261158687
71	y_kawano	1327.230676106088
72	ymduu	1096.6143293408154
73	kcvlex	1080.6381241565452
74	daisyo	271.2631578947368
75	rigy	26.8
