rank	ID	score
1	omu	3241.724615477555
2	takumi152	3125.7307733948837
3	fuppy	3073.551520626034
4	hitonanode	3037.9749894732154
5	tanzaku	2887.855216492277
6	rickytheta	2851.8594072161604
7	Taiyo	2792.264388130724
8	fgwiebfaoish	2791.268074852466
9	mtsd	2783.522401488771
10	iwashi31	2751.3456194478363
11	takoshi	2740.6889884475813
12	snuke	2738.1827340622526
13	kotamanegi	2736.2460843114495
14	ganariya	2735.8557977655146
15	Imperi	2714.0416103722177
16	31536000	2689.4249756359313
17	tobiuo1990	2673.990490648053
18	titia	2559.245940621874
19	tomerun	2554.1653348125824
20	tantal	2508.068971306471
21	hiro116s	2394.4688664474475
22	E869120	2382.1825059803323
23	yamunaku	2378.3388131584043
24	Inaniwa	2343.281433638186
25	iehn	2311.2725804298607
26	4bungi	2302.743446686025
27	Jiro_tech15	2230.1367464764617
28	kimiyuki	2219.650566467846
29	neterukun	2215.0247835841
30	rigy	2208.6126601294886
31	nagitaosu	2181.187052432595
32	to-hutohu	2122.61377628222
33	qLethon	2063.6778027661003
34	ekiden	2063.6778027661003
35	riantkb	2050.560300506614
36	wat_shun	2034.0778027661001
37	Dente	1952.2741931924288
38	goodbaton	1945.6560085916406
39	unsre	1804.6400459482581
40	bowwowforeach	1804.6400459482581
41	phocom	1795.016057308252
42	y_kawano	1725.3351963559933
43	Arakoma	1693.497569825028
44	jacky	1670.4321223838265
45	sensaur	1626.5454570632107
46	kenntin	1609.782689580944
47	uchiiii	1562.5850955616474
48	physics0523	1536.7277763139157
49	HIRO170	1480.1628110279207
50	koikuchi	1434.2179629695638
51	Joe75792433	1407.0985899831035
52	gobi	1382.9466678353413
53	nyanko	1381.880659581575
54	cielavenir	1299.984975808505
55	kusano	1238.1190143190142
56	hdnkt	1164.3804047172855
57	sumoru	1152.662561712406
58	ryuk	1114.886150057207
59	shindannin	943.2856067288407
60	fujiyama	891.3915881998001
61	cyarotomo	547.094369682605
62	kryinit	486.37617383906087
63	mamekin	461.19424786748203
64	mojashi	278.94188034188033
65	daisyo	228.69558620647166
66	myrmidon	115.6375313283208
67	nhho	100.0
68	foxgod	78.66666666666666
69	masutech16	28.0
70	Kuri174	4.785714285714286
