rank	ID	score
1	fuppy	2695.411246593642
2	omu	2627.1577239960206
3	takoshi	2596.9965740151033
4	shr	2594.2278893021635
5	tantal	2569.118245080882
6	mamekin	2503.113389979084
7	rickytheta	2433.3820167111094
8	yamunaku	2424.7418208748127
9	hitonanode	2416.8234756912166
10	tomerun	2383.245052557656
11	nagitaosu	2377.176393125496
12	kusano	2375.6683631094847
13	ekiden	2375.3008603620497
14	Taiyo	2374.7329105004637
15	Aquarius	2371.2140807292376
16	kotamanegi	2369.3392453361507
17	kimiyuki	2356.853894761209
18	tanzaku	2337.954369052835
19	sumoru	2331.1641692300527
20	nhho	2284.724431017208
21	iwashi31	2277.116632966665
22	y_kawano	2258.669490359863
23	cielavenir	2252.113245627657
24	Joe75792433	2251.3065731514976
25	mtsd	2243.2599229756847
26	takumi152	2240.172821003701
27	E869120	2237.259078254426
28	goodbaton	2226.001664675038
29	ganariya	2201.655616239362
30	remin	2147.6156274802006
31	fgwiebfaoish	2141.863122930604
32	riantkb	2119.72996699564
33	hiro116s	2109.8983533291566
34	jacky	2109.4529615462584
35	wat_shun	2096.6670483368057
36	to-hutohu	2095.7740236771488
37	tobiuo1990	2085.55679218125
38	mojashi	2082.221470980487
39	tashikani	2072.2043522914882
40	unsre	2058.424486761317
41	iehn	2053.302222222222
42	phocom	2048.137374403048
43	fmhr	2023.4186783991515
44	Jiro_tech15	2016.2497948264117
45	31536000	2006.300479227595
46	Inaniwa	1988.609343158499
47	qLethon	1981.798462705926
48	titia	1948.3834288834287
49	asdfgh	1930.213084676219
50	ichyo	1887.9046324944927
51	ryuk	1878.3304509952525
52	Tlapesium	1850.1649122147721
53	uchiiii	1729.3130878256618
54	daisyo	1720.9848484848485
55	ms5	1711.7771436877129
56	tanakh	1669.0846022545197
57	Dente	1581.994938046989
58	molety	1529.104256853993
59	4bungi	1505.127294854654
60	physics0523	1503.4563989783421
61	bowwowforeach	1295.1962604706428
62	Arakoma	1292.5718163720337
63	koikuchi	1274.1183315647336
64	hidekiy	1251.090736654276
65	nyanko	1196.6492742833516
66	hdnkt	1191.072301557146
67	sensaur	1150.2413138292222
68	kuhaku	1120.5869527152793
69	fujiyama	1106.2794704500684
70	siman	945.3996031746032
71	kenntin	932.0063358950099
72	foxgod	918.7549125009871
73	gobi	840.419244108746
74	rigy	691.8062382739213
75	ymduu	264.786673953429
76	kcvlex	133.67126374494796
77	mkan_0141	71.6923076923077
78	snuke	25.17948717948718
