rank	ID	score
1	fuppy	3535.636509237417
2	omu	3518.7567396921445
3	takumi152	3480.143501074409
4	mojashi	3298.460316810626
5	takoshi	3228.3738820867625
6	kimiyuki	3192.6367772372105
7	tanzaku	3132.2629153010735
8	rickytheta	3088.6566537556014
9	hitonanode	3056.4379792164827
10	Dente	2983.8630916864354
11	E869120	2838.7532105863957
12	nagitaosu	2835.2265190257763
13	Inaniwa	2819.6720561064085
14	y_kawano	2689.0976085903535
15	kenntin	2656.13808900687
16	kotamanegi	2624.2339032814666
17	kusano	2613.2053552123352
18	Jiro_tech15	2608.3504474733904
19	gobi	2607.8007572955216
20	Taiyo	2605.0426159174267
21	qLethon	2599.22866781693
22	fgwiebfaoish	2593.1980462202373
23	riantkb	2578.3234253778896
24	mtsd	2575.3043058435846
25	iehn	2572.306864137553
26	snuke	2565.207918945714
27	neterukun	2551.700617911156
28	masutech16	2547.625211076288
29	ekiden	2532.791527002065
30	31536000	2518.8184085552884
31	Imperi	2511.3414377070117
32	tobiuo1990	2494.206893170389
33	ganariya	2482.0515687122643
34	iwashi31	2475.558597036754
35	rigy	2435.006643037191
36	ichyo	2435.006643037191
37	phocom	2324.822607210869
38	tomerun	2319.8049171308207
39	ryuk	2230.9279848900624
40	unsre	2222.548380016956
41	bowwowforeach	2222.548380016956
42	to-hutohu	2218.786970899394
43	4bungi	2177.316544126032
44	jacky	2167.8208931631334
45	yamunaku	2102.096685011396
46	hiro116s	2073.6394828889865
47	remin	1863.6251042824433
48	uchiiii	1823.5491108402355
49	Arakoma	1705.5256654751847
50	cielavenir	1616.6996904024768
51	ms5	1602.075802778199
52	cyarotomo	1558.6532080477796
53	Joe75792433	1543.3827746662987
54	wat_shun	1531.4390530673145
55	koikuchi	1527.5710330340764
56	goodbaton	1513.4661202320908
57	sumoru	1456.7684964207149
58	physics0523	1429.879151644277
59	fujiyama	1342.5181910895778
60	nyanko	1299.0317010043673
61	sensaur	1269.9292888661719
62	tantal	1204.9687719298247
63	hdnkt	1190.7455539438486
64	foxgod	1043.368546605054
65	shindannin	910.6750181409716
66	daisyo	816.0023977008119
67	titia	540.0160652961359
68	fmhr	502.9938191220544
69	kryinit	464.5137266242529
70	Aquarius	404.4571428571429
71	Kuri174	347.9432512945353
72	omochana2	180.1688301835041
73	siman	160.0
74	nhho	160.0
75	mkan_0141	109.60064935064935
76	myrmidon	52.16386554621849
77	hidekiy	40.58125
78	mamekin	30.34722222222222
