rank	ID	score
1	ekiden	4749.656401931401
2	neterukun	4264.735298035299
3	titia	4147.1846126096125
4	kenntin	3973.491544566544
5	Taiyo	3970.550424575424
6	nagitaosu	3930.854720279721
7	rickytheta	3909.4371961371958
8	takumi152	3720.7555999556002
9	to-hutohu	3700.844438894438
10	iwashi31	3695.1598540348537
11	omu	3674.9155344655346
12	mkan_0141	3613.0932650682653
13	mtsd	3579.1067876567886
14	fujiyama	3505.791971916972
15	gobi	3430.993578643579
16	yamunaku	3325.987859362858
17	sumoru	3267.6576007326003
18	phocom	3071.644194694195
19	tantal	3051.273226773226
20	tanzaku	2769.667862692862
21	omochana2	2284.525471750471
22	snuke	1879.2678571428573
23	masutech16	899.8237734487735
24	y_kawano	314.89444444444445
25	kotamanegi	285.16111111111115
26	myrmidon	264.09353146853147
27	fgwiebfaoish	145.1
28	ryuk	127.81818181818181
29	Arakoma	105.89999999999999
30	shindannin	93.44444444444444
31	cielavenir	44.44444444444444
32	kryinit	11.11111111111111
33	mamekin	2.5
