rank	ID	score
1	shr	2430.329672066942
2	takoshi	2352.6543530583535
3	rickytheta	2352.514219208968
4	omu	2338.0457724507437
5	fuppy	2305.9125145348494
6	iehn	2286.8211762346314
7	tanzaku	2282.5808734821067
8	tantal	2282.556405830909
9	iwashi31	2271.1523956045207
10	sensaur	2242.494046824965
11	sumoru	2239.4450098714083
12	E869120	2225.762308625019
13	mojashi	2224.0559916258835
14	tanakh	2211.05997389301
15	31536000	2206.6893735862695
16	phocom	2201.5380386779984
17	mamekin	2200.811134921803
18	kusano	2199.482826630925
19	Jiro_tech15	2192.7795221274314
20	tomerun	2190.536949710835
21	Aquarius	2189.8432841484614
22	yamunaku	2185.739399489639
23	cielavenir	2183.533929282016
24	snuke	2181.5062806658075
25	kimiyuki	2180.4063369900186
26	hitonanode	2168.0882712381185
27	titia	2157.463907040532
28	ekiden	2153.42497702389
29	nagitaosu	2152.370933485183
30	y_kawano	2139.315336932653
31	hiro116s	2128.6452480178655
32	mtsd	2099.5978615882336
33	nyanko	2068.49408305386
34	Inaniwa	2064.407672096701
35	gobi	2055.5978132497416
36	goodbaton	2044.5512917571093
37	nhho	2039.1463250044321
38	4bungi	2013.9972363255129
39	kotamanegi	2013.204744351455
40	ichyo	1980.2631216361929
41	fmhr	1954.3298837605025
42	Taiyo	1945.7763928937209
43	mkan_0141	1936.6674591340166
44	remin	1935.2414628382369
45	koikuchi	1928.6325458195804
46	riantkb	1927.2936162306512
47	fgwiebfaoish	1927.2509949546259
48	wat_shun	1926.6892264295786
49	Arakoma	1886.574030917693
50	asdfgh	1883.191230565181
51	unsre	1863.8286823009823
52	jacky	1863.3294706647955
53	kenntin	1861.5512771236217
54	molety	1847.8431405921901
55	ms5	1847.8144667073511
56	to-hutohu	1839.018167372569
57	ryuk	1816.8787608915516
58	Kuri174	1810.5400926354712
59	tashikani	1758.6985637977423
60	qLethon	1736.8476839265747
61	takumi152	1722.8303215303215
62	kuhaku	1719.5292932579673
63	physics0523	1628.260257964067
64	uchiiii	1598.7935915621254
65	uwi	1585.3818008060957
66	Joe75792433	1570.59256453782
67	bowwowforeach	1451.086059343153
68	Tlapesium	1304.1393562282838
69	fujiyama	1149.3649383714496
70	daisyo	774.5897435897435
71	ymduu	582.0441948693742
72	omochana2	264.70588235294116
73	kcvlex	202.06198708206688
74	yowa	196.49850734419127
75	rigy	60.857142857142854
76	tobiuo1990	14.58974358974359
