rank	ID	score
1	tanzaku	4811.694838980249
2	takumi152	4702.824243058247
3	mtsd	4445.947656884179
4	rickytheta	4429.874332548629
5	tantal	4411.691618236836
6	snuke	4400.337885389574
7	masutech16	4188.313483699935
8	iwashi31	4172.540392958358
9	hiro116s	4088.9588374448417
10	gobi	4085.341513257461
11	Taiyo	4022.229339516543
12	fuppy	3964.065260758781
13	to-hutohu	3929.4077870358037
14	ganariya	3878.842876079478
15	riantkb	3850.574844227129
16	tomerun	3819.9622329738354
17	sumoru	3808.161214190007
18	unsre	3804.0521325080135
19	iehn	3767.5373747087538
20	yamunaku	3582.453911912932
21	fgwiebfaoish	3217.4682879188395
22	Imperi	3136.590100764986
23	Dente	3090.254170494444
24	E869120	3083.618492876718
25	kotamanegi	3059.5690082002984
26	Inaniwa	2705.28147814443
27	Joe75792433	2621.8413507837936
28	fujiyama	2562.794581137817
29	omochana2	2532.6089852270193
30	ms5	2513.95465705605
31	hitonanode	2413.917027610071
32	4bungi	2382.5451649494294
33	uchiiii	2319.4929689666164
34	foxgod	2280.861093057008
35	physics0523	2264.788477664407
36	nagitaosu	2257.4674043508953
37	mkan_0141	2255.5605199942815
38	daisyo	2173.4232240253054
39	wat_shun	2160.0702446435575
40	titia	2159.5600786657446
41	omu	2151.5875636996298
42	HIRO170	2115.2495918842756
43	Aquarius	2015.2024235370752
44	kusano	1924.9373834627702
45	phocom	1874.7465568002387
46	kenntin	1742.2636658877761
47	neterukun	1718.3623350621501
48	sensaur	1664.5628803970747
49	hdnkt	1432.7409982252009
50	shindannin	1261.3281245831242
51	takoshi	1145.2675324675324
52	ryuk	551.2351679022731
53	kryinit	345.83333333333337
54	Jiro_tech15	252.1818181818182
55	ekiden	162.88333333333333
56	cielavenir	150.0
