rank	ID	score
1	takoshi	2461.3521568850742
2	shr	2435.382551335919
3	takumi152	2421.943244788383
4	iwashi31	2404.603005355705
5	tanzaku	2395.272143669798
6	tantal	2391.4345610029
7	rickytheta	2384.1784539235878
8	kusano	2372.177037928723
9	omu	2362.9300933434465
10	31536000	2360.9760117458036
11	fuppy	2360.8613016505096
12	yamunaku	2359.071843379222
13	mojashi	2319.3643887767257
14	mamekin	2318.74851397813
15	snuke	2309.034317647133
16	tashikani	2307.9527858707966
17	E869120	2297.300053991812
18	tanakh	2291.5536950042037
19	hitonanode	2286.981293556582
20	Aquarius	2286.1141737525445
21	goodbaton	2280.457626941766
22	tomerun	2271.278145715134
23	ekiden	2261.338742446718
24	phocom	2261.08133690175
25	iehn	2257.9639265864125
26	hiro116s	2241.41382081471
27	titia	2221.3948925638742
28	Jiro_tech15	2205.5668818160984
29	Taiyo	2180.6701914612495
30	Inaniwa	2175.2178227117583
31	sumoru	2172.679261986308
32	gobi	2170.1748848961697
33	nhho	2168.4018918511747
34	cielavenir	2158.2843633951984
35	sensaur	2147.605705053754
36	nagitaosu	2147.594398581561
37	fgwiebfaoish	2147.421826434043
38	fmhr	2141.318598839001
39	4bungi	2134.781784256664
40	mtsd	2103.7138065005024
41	kimiyuki	2082.1637317026148
42	ichyo	2054.842866540153
43	Arakoma	2053.024016805429
44	kotamanegi	2043.0651843469836
45	unsre	2029.564415170255
46	ms5	1998.3254645121146
47	to-hutohu	1992.7582951485451
48	y_kawano	1971.2468755387897
49	ryuk	1969.9291892801239
50	riantkb	1943.0012718999692
51	qLethon	1940.715310312975
52	jacky	1936.4600409256307
53	koikuchi	1931.679608066667
54	kenntin	1873.161708260709
55	Kuri174	1793.732127225358
56	kuhaku	1767.959124339757
57	mkan_0141	1761.2178320643598
58	molety	1756.049212804691
59	nyanko	1743.7226725006005
60	remin	1728.5589532663867
61	physics0523	1675.746763627675
62	bowwowforeach	1634.3208597462658
63	uchiiii	1622.0696786557187
64	wat_shun	1599.8726164451125
65	Tlapesium	1516.5021763604454
66	asdfgh	1444.9980254996944
67	daisyo	1438.9123543123544
68	uwi	1417.4421609173044
69	Joe75792433	1254.9128673100934
70	fujiyama	1133.6415223470137
71	siman	767.5791158841158
72	ymduu	551.6880336852197
73	yowa	462.763606989725
74	hidekiy	392.05104628030546
75	kcvlex	388.94715447154465
76	omochana2	193.09090909090907
77	rigy	173.25
78	tobiuo1990	15.030303030303031
