rank	ID	score
1	shr	2576.036452055405
2	phocom	2539.7026505389094
3	omu	2469.355723841152
4	tomerun	2432.969192082204
5	tantal	2415.727286733233
6	takoshi	2410.57517705566
7	fuppy	2403.784703121545
8	iehn	2384.958114642782
9	snuke	2380.436311582329
10	iwashi31	2362.486550526855
11	31536000	2348.799943673042
12	sensaur	2346.7394668625902
13	mamekin	2342.959625677623
14	rickytheta	2337.434389129024
15	goodbaton	2331.0303036119176
16	E869120	2323.6459091238685
17	kusano	2322.1260369098973
18	ekiden	2308.8474158007984
19	takumi152	2302.4277489776355
20	titia	2297.489312844071
21	mojashi	2292.9504578089377
22	cielavenir	2288.7962667739203
23	tashikani	2286.5715013751474
24	Taiyo	2281.0645138703476
25	tanakh	2278.786502822408
26	Aquarius	2267.173575285062
27	nagitaosu	2249.3572632213754
28	kenntin	2239.0462678009803
29	gobi	2236.1441541266445
30	fmhr	2229.333625110147
31	yamunaku	2226.6112270695867
32	hiro116s	2221.345919924175
33	4bungi	2212.8139767727007
34	nhho	2209.3948990634285
35	kuhaku	2195.727402583354
36	ichyo	2188.9781765204316
37	fgwiebfaoish	2188.782313955478
38	Jiro_tech15	2182.432634180115
39	hitonanode	2172.581533420746
40	mtsd	2171.4905658840403
41	sumoru	2168.393356919418
42	kimiyuki	2157.3858476794526
43	ganariya	2146.5425392388565
44	wat_shun	2132.0089459577366
45	y_kawano	2130.038830338401
46	kotamanegi	2110.409374113523
47	koikuchi	2085.0820350730514
48	riantkb	2081.311541315601
49	remin	2079.4740723355844
50	to-hutohu	2066.426488170015
51	mkan_0141	2058.3876698880877
52	Inaniwa	1996.540964247005
53	uchiiii	1966.518174717778
54	tobiuo1990	1966.1470974010153
55	unsre	1932.737084622139
56	ryuk	1918.6513924191836
57	qLethon	1855.46815901437
58	molety	1831.0694874460592
59	siman	1781.6571955071954
60	Tlapesium	1758.7197430041829
61	yowa	1713.489502474486
62	Kuri174	1690.3158279393176
63	daisyo	1681.1
64	tanzaku	1676.6381203290834
65	physics0523	1613.7543250092174
66	uwi	1506.736874621221
67	asdfgh	1503.3122033500435
68	shindannin	1458.8510071171472
69	Joe75792433	1169.747202731299
70	ymduu	566.3333333333334
71	nyanko	561.6105812899646
72	tokotoko7777	406.2572120493884
73	rigy	250.71428571428572
74	kcvlex	117.36134453781514
