rank	ID	score
1	shr	2471.2682150432033
2	phocom	2419.938121073658
3	fuppy	2385.123392350756
4	takoshi	2375.423919453436
5	omu	2369.261358279163
6	rickytheta	2366.8604357832587
7	takumi152	2360.0137324197344
8	goodbaton	2340.5873908822578
9	sensaur	2321.384012382629
10	iwashi31	2319.708515543019
11	cielavenir	2314.8222924536212
12	tomerun	2313.7261808234452
13	tantal	2288.091861922083
14	tanzaku	2274.358803635553
15	mamekin	2265.4446702948867
16	kusano	2264.8867294201605
17	ekiden	2243.949591674913
18	iehn	2242.751938918911
19	nyanko	2242.1511835955466
20	tashikani	2240.7117074585726
21	nagitaosu	2237.294630054489
22	snuke	2234.189636519746
23	ichyo	2232.2651989954456
24	mojashi	2225.78503839138
25	Jiro_tech15	2223.487986960847
26	sumoru	2214.062133088309
27	Aquarius	2195.5702156778916
28	titia	2185.2579832013043
29	E869120	2168.8345381995005
30	nhho	2155.419254448861
31	kotamanegi	2150.634506978178
32	kimiyuki	2147.3656525112137
33	gobi	2140.1439955916776
34	Taiyo	2137.0834617894784
35	Inaniwa	2127.7934521163165
36	wat_shun	2122.358518371464
37	mtsd	2121.2977692881846
38	tanakh	2090.2562344267553
39	yamunaku	2088.1248838614997
40	kenntin	2086.919528974434
41	riantkb	2083.260924522937
42	hitonanode	2080.773978570185
43	4bungi	2027.6993066337077
44	koikuchi	2000.3554274862815
45	31536000	1999.9589601316889
46	fmhr	1983.3592510678784
47	fgwiebfaoish	1962.54769010249
48	hiro116s	1946.6674684117772
49	ganariya	1934.4976449923583
50	jacky	1931.4584207004882
51	kuhaku	1900.932951980948
52	unsre	1899.2171267867582
53	Arakoma	1898.6988102171438
54	qLethon	1884.8458487731702
55	tobiuo1990	1883.8417513936142
56	y_kawano	1847.5284238006514
57	to-hutohu	1843.9045356889649
58	uchiiii	1835.8001610188073
59	molety	1832.6551668817913
60	remin	1811.7369687057894
61	mkan_0141	1798.1636733997036
62	asdfgh	1798.0488353677347
63	physics0523	1742.8539924871989
64	ryuk	1728.4512441386846
65	ms5	1697.3110297454175
66	siman	1632.907573907574
67	Kuri174	1618.9216937824879
68	bowwowforeach	1595.0824519764149
69	daisyo	1386.018759018759
70	hidekiy	1370.7619539857621
71	fujiyama	1114.3195461291607
72	Joe75792433	970.2527227923222
73	hdnkt	949.5254035304947
74	shindannin	851.6014927423357
75	ymduu	664.3795883495819
76	kcvlex	251.8192995422794
77	rigy	99.2
78	yowa	8.227272727272727
