rank	ID	score
1	tomerun	6913.039430508431
2	nagitaosu	3496.79822269234
3	kenntin	3290.9049213557337
4	4bungi	3199.282098547307
5	nyanko	3084.091541014025
6	masutech16	2980.89770465173
7	karasuex54	2952.5551040462797
8	sensaur	2901.931608097784
9	to-hutohu	2891.183402162852
10	takumi152	2802.374397996224
11	fuppy	2725.3715051245626
12	iwashi31	2685.8813613673906
13	Aquarius	2615.418742072342
14	kotamanegi	2556.1030373221543
15	fujiyama	2471.845896093071
16	phocom	2454.946122848599
17	Inaniwa	2450.2963095555974
18	snuke	2432.060454187196
19	gobi	2426.042071752637
20	Imperi	2416.5707069418368
21	ekiden	2375.361760277047
22	rickytheta	2372.9546738220506
23	tanzaku	2316.7524091104974
24	mtsd	2280.4290685578603
25	kusano	2205.4435468942825
26	myrmidon	2197.7593831392205
27	Taiyo	2121.087206012942
28	iehn	2099.4165982881923
29	ms5	2072.0319988405136
30	Dente	2066.86845605375
31	mkan_0141	2064.5394971858204
32	yamunaku	2044.209030997382
33	titia	1790.7626737641444
34	Arakoma	1548.9152958152956
35	kimiyuki	888.6123919939708
36	peroon	635.3905767435178
37	tantal	598.9507359685379
38	unsre	246.82352941176472
39	sumoru	226.46153846153845
40	qLethon	180.56904761904764
41	daisyo	69.4047619047619
42	cielavenir	57.14285714285714
