rank	ID	score
1	takumi152	3689.663982821668
2	omu	3655.0249315395117
3	hitonanode	3589.6827299364118
4	rickytheta	3541.6332837147706
5	fuppy	3472.706354487521
6	tanzaku	3406.510352901602
7	kimiyuki	3210.4806416111464
8	takoshi	3166.9088147337643
9	tantal	3163.5561620059084
10	kotamanegi	3093.3596047590936
11	masutech16	3093.0059775300047
12	kusano	3064.339794131683
13	31536000	3041.475996616835
14	Dente	3040.1235740867323
15	snuke	3024.5808895204746
16	Imperi	3004.484154268653
17	titia	3001.541841757488
18	mtsd	2988.383551358777
19	E869120	2979.927835463769
20	rigy	2945.388453102801
21	tobiuo1990	2943.3424897584446
22	sumoru	2932.344826295577
23	ganariya	2919.7485033400967
24	4bungi	2880.2811043546903
25	to-hutohu	2869.355579497735
26	Inaniwa	2797.529394520349
27	tomerun	2776.495228393629
28	riantkb	2755.378841179047
29	unsre	2625.0793000630083
30	fgwiebfaoish	2586.0287138512117
31	y_kawano	2564.0582471703415
32	iehn	2531.9459994403446
33	phocom	2397.4757738698863
34	sensaur	2356.692320506732
35	qLethon	2331.037894584648
36	physics0523	2331.037894584648
37	neterukun	2182.9312336652492
38	bowwowforeach	1881.9652274449686
39	Jiro_tech15	1877.308122206489
40	Joe75792433	1863.1434171662106
41	hiro116s	1850.8250633446448
42	nyanko	1838.7210877333532
43	Taiyo	1806.0021605723118
44	iwashi31	1790.3114435517496
45	uchiiii	1787.5706329406828
46	kenntin	1783.889907985415
47	jacky	1705.1725973165774
48	koikuchi	1666.9112182144534
49	fujiyama	1635.5226366065665
50	ms5	1596.3429081559495
51	hdnkt	1553.7799071854033
52	mkan_0141	1059.4917015430722
53	foxgod	981.9766480762001
54	nagitaosu	942.3978448275863
55	HIRO170	941.7376914395344
56	shindannin	722.0433805966319
57	yamunaku	665.2267011058696
58	goodbaton	586.9651641077483
59	cielavenir	568.452380952381
60	siman	472.72727272727275
61	nhho	472.72727272727275
62	ryuk	440.19125820416144
63	cyarotomo	437.6603896103896
64	kryinit	436.0678455643973
65	wat_shun	305.6689976689977
66	myrmidon	222.61016966835382
67	ekiden	99.2
68	mamekin	27.41711229946524
69	remin	26.235294117647058
70	Kuri174	26.235294117647058
71	Arakoma	26.18918918918919
