rank	ID	score
1	shr	2525.0008293213373
2	omu	2458.949954386001
3	iehn	2406.761111176259
4	rickytheta	2386.445061680156
5	takumi152	2385.642449498043
6	fuppy	2369.7970023437238
7	phocom	2362.9840333823354
8	iwashi31	2333.0032138393717
9	sensaur	2313.110615870985
10	kusano	2308.8473761527116
11	takoshi	2298.2847771722118
12	tanzaku	2294.2380353185486
13	sumoru	2293.2477980067397
14	nagitaosu	2293.2465627328843
15	mojashi	2288.231491128715
16	hiro116s	2287.663352112084
17	cielavenir	2285.704620504036
18	31536000	2285.583131662774
19	titia	2284.0094497201467
20	tantal	2279.3859048809873
21	kotamanegi	2264.588722498302
22	hitonanode	2254.438332998129
23	Aquarius	2252.5913793902114
24	goodbaton	2234.8806013743383
25	tomerun	2233.1419811193814
26	mamekin	2230.5179913315947
27	yamunaku	2222.0890484614265
28	snuke	2209.8389654437387
29	tashikani	2193.1607180541264
30	wat_shun	2192.787158632072
31	ekiden	2190.0166308232756
32	Jiro_tech15	2188.5255004134283
33	tanakh	2182.500114082452
34	Taiyo	2172.4776794631266
35	nyanko	2145.0199889358273
36	kimiyuki	2142.5388549944223
37	nhho	2137.1168332632483
38	gobi	2121.5315360319164
39	uwi	2050.17404021416
40	4bungi	2045.8786954320433
41	kenntin	2041.3940781847728
42	ichyo	2031.0717733878564
43	riantkb	2005.8284271835541
44	mkan_0141	1993.1543212379713
45	koikuchi	1984.7487568538838
46	mtsd	1974.1488903253608
47	fgwiebfaoish	1969.3843046170375
48	daisyo	1964.3508190874952
49	molety	1944.1752414401367
50	unsre	1941.2116661392313
51	remin	1925.1609656940657
52	ganariya	1925.030025834845
53	fmhr	1918.8164960601405
54	E869120	1908.5821146333342
55	qLethon	1906.2051292223478
56	Kuri174	1872.4671920084938
57	Tlapesium	1855.043129921065
58	to-hutohu	1825.5591557153386
59	Arakoma	1821.562557049932
60	uchiiii	1807.8851827019457
61	siman	1793.7580391830393
62	tobiuo1990	1751.1718162673067
63	kuhaku	1736.2206856672753
64	yowa	1725.9793396751988
65	ryuk	1721.4035096307098
66	Inaniwa	1686.1912452766246
67	y_kawano	1632.0654575821447
68	physics0523	1519.3323352660962
69	Joe75792433	1488.4061158670672
70	bowwowforeach	1452.4991595890738
71	kcvlex	1428.9287556415215
72	shindannin	1231.756239496302
73	ymduu	1086.9372923520643
74	asdfgh	461.0493506493506
75	hidekiy	251.3001852958703
76	rigy	41.33333333333333
