rank	ID	score
1	omu	2981.331567938982
2	tantal	2965.3261280761303
3	fuppy	2929.262634556752
4	kusano	2871.1155211618957
5	takumi152	2837.4845855983867
6	rickytheta	2829.26868914711
7	shr	2810.1642573612517
8	iehn	2785.2998188853985
9	hitonanode	2771.843635474322
10	kotamanegi	2768.201268889243
11	yamunaku	2743.971570957329
12	nhho	2661.2171873270304
13	tanzaku	2643.8241730023055
14	Aquarius	2635.328038126517
15	Inaniwa	2607.1670630867893
16	E869120	2599.008644791422
17	ekiden	2595.505517062724
18	Taiyo	2590.5254109360635
19	takoshi	2558.654904949615
20	goodbaton	2521.951619629029
21	iwashi31	2510.74321232198
22	jacky	2488.7798063131854
23	31536000	2476.565935104899
24	kimiyuki	2471.1247891788294
25	mojashi	2463.643370543409
26	gobi	2453.412998555201
27	cielavenir	2444.2622155496265
28	fgwiebfaoish	2419.2986970237857
29	koikuchi	2368.520798813286
30	masutech16	2357.3332871113375
31	snuke	2352.2578850620557
32	Jiro_tech15	2351.7526048972086
33	tobiuo1990	2342.166566613864
34	ganariya	2341.606933923973
35	riantkb	2318.0183841671915
36	nagitaosu	2317.050673017213
37	remin	2306.1260206741185
38	kenntin	2290.8114162841575
39	unsre	2288.032216073844
40	sumoru	2272.7137419931632
41	phocom	2256.1256188278985
42	tashikani	2225.486623493656
43	to-hutohu	2197.6376577642545
44	ryuk	2197.2800121963837
45	mkan_0141	2191.5095238095237
46	physics0523	2164.411778638217
47	ichyo	2092.142977446264
48	titia	2059.251331924696
49	Tlapesium	2009.244510814856
50	uchiiii	1990.845407688585
51	tanakh	1981.7950757045955
52	qLethon	1979.09402733707
53	bowwowforeach	1946.141045712608
54	y_kawano	1880.3249175253095
55	tomerun	1781.9139902898958
56	ms5	1770.5691509464893
57	sensaur	1719.188836038558
58	Dente	1710.3344805194804
59	mtsd	1567.5107963875205
60	fmhr	1502.8918242934594
61	Joe75792433	1429.905551331795
62	kuhaku	1402.9520912567932
63	4bungi	1397.7384998392718
64	fujiyama	1328.5582965545211
65	nyanko	1288.6872669289107
66	hdnkt	1171.201652697481
67	Arakoma	1076.1204471049177
68	foxgod	1029.6066322669417
69	molety	1025.7769233957958
70	siman	753.2121212121212
71	mamekin	669.4474106394555
72	hidekiy	627.609808279017
73	rigy	380.247619047619
74	hiro116s	233.84615384615384
75	ymduu	149.05945165945164
76	omochana2	130.0909090909091
77	wat_shun	88.67548076923077
78	daisyo	42.325581395348834
