rank	ID	score
1	fuppy	2698.570474830274
2	shr	2691.216681292147
3	omu	2604.535710847476
4	kusano	2586.731097501823
5	tantal	2577.9637210314518
6	kotamanegi	2497.8206914091634
7	takumi152	2494.838940960298
8	takoshi	2447.958255769589
9	rickytheta	2433.5592880381178
10	hitonanode	2424.1666672397537
11	iehn	2422.439958177923
12	riantkb	2304.684055036893
13	Inaniwa	2294.487290882441
14	nhho	2287.7968369803652
15	Aquarius	2278.89288808089
16	ekiden	2266.934351050405
17	gobi	2258.5583326022484
18	tobiuo1990	2255.0947154486153
19	yamunaku	2254.7936257583624
20	snuke	2250.5392807727435
21	masutech16	2244.2512176756795
22	goodbaton	2219.622798856106
23	cielavenir	2217.0001943279867
24	ganariya	2203.919138515566
25	Taiyo	2194.9030115036508
26	to-hutohu	2186.712125517668
27	31536000	2180.7119066212604
28	kimiyuki	2177.880238870325
29	Jiro_tech15	2175.0132634345496
30	iwashi31	2168.4015607606725
31	tomerun	2158.47396851025
32	tashikani	2140.4767135666334
33	nagitaosu	2128.8558178505104
34	mojashi	2118.323908463356
35	titia	2108.0790121058667
36	remin	2103.545346512737
37	hiro116s	2095.0500598632325
38	kenntin	2079.4697748797425
39	sumoru	2047.3180424333782
40	mtsd	2034.176504970403
41	ms5	2031.7172008232046
42	mkan_0141	2024.3776985839468
43	ryuk	2000.7947450334775
44	daisyo	1991.8695212833145
45	physics0523	1988.0767054415403
46	unsre	1981.6740292153659
47	bowwowforeach	1981.6740292153659
48	ichyo	1966.7127454012946
49	tanakh	1963.4890707336963
50	qLethon	1963.4890707336963
51	phocom	1963.4890707336963
52	Dente	1937.1957810610443
53	4bungi	1676.745003457418
54	koikuchi	1664.1364487153362
55	E869120	1561.0220747838455
56	y_kawano	1540.686632856774
57	sensaur	1523.0169609579434
58	uchiiii	1478.0208467334917
59	Joe75792433	1356.561018844573
60	Tlapesium	1352.4294877636983
61	fmhr	1288.66310009798
62	fujiyama	1267.7039455454992
63	hdnkt	1254.4515293339243
64	Arakoma	1245.9572473687413
65	molety	1197.7300368493432
66	shindannin	1080.3234956332362
67	HIRO170	1051.7517336544404
68	siman	869.0
69	tanzaku	824.742817278507
70	hidekiy	810.0268316581667
71	ymduu	640.7333380631801
72	wat_shun	352.9691515398832
73	rigy	311.7079795117549
74	jacky	307.7
75	myrmidon	99.37738814444697
76	fgwiebfaoish	63.02079478877583
