rank	ID	score
1	shr	2508.8546784710857
2	takoshi	2502.813453524176
3	fuppy	2485.2158978551656
4	rickytheta	2476.0949022396003
5	omu	2417.153078582658
6	tomerun	2415.101273758968
7	takumi152	2399.559366206399
8	Jiro_tech15	2396.37872388851
9	iwashi31	2392.8601763964575
10	tantal	2392.3067528761526
11	phocom	2390.862886346807
12	cielavenir	2377.561498608008
13	snuke	2372.3272206882693
14	tanzaku	2365.1367055186165
15	sensaur	2362.7980284168916
16	mojashi	2354.494902708174
17	hiro116s	2321.8496729199196
18	sumoru	2311.4571300960547
19	mamekin	2310.5175282341283
20	tashikani	2309.95974558653
21	E869120	2305.3173705441272
22	iehn	2304.3349920514825
23	31536000	2276.312408380251
24	goodbaton	2263.9661100442368
25	kusano	2259.4897068633127
26	titia	2256.767478101014
27	kotamanegi	2253.7732788264484
28	ekiden	2247.9123860644686
29	tanakh	2246.30137653279
30	Aquarius	2246.1458394485544
31	mtsd	2229.5703952837493
32	kimiyuki	2211.782171146931
33	ichyo	2211.222951579543
34	nagitaosu	2207.467649444176
35	kenntin	2202.7588400088143
36	yamunaku	2199.040230589502
37	Inaniwa	2180.2759756325404
38	wat_shun	2174.80390987902
39	gobi	2170.507480484755
40	hitonanode	2160.3031262633763
41	mkan_0141	2129.922256709403
42	nhho	2128.965737962625
43	4bungi	2106.9445110500724
44	kuhaku	2094.9430549576423
45	fmhr	2086.7902281681095
46	remin	2078.023459079647
47	riantkb	2060.461177751532
48	fgwiebfaoish	2053.167510682948
49	koikuchi	2047.995704895723
50	asdfgh	2029.5805386011355
51	qLethon	2013.6926700188467
52	ganariya	2012.8292471186644
53	nyanko	2011.9446204901603
54	molety	1980.5822325560255
55	Taiyo	1916.9135092415163
56	unsre	1913.4968161233019
57	Arakoma	1868.546674535055
58	to-hutohu	1862.8800026359525
59	Tlapesium	1839.2099369028422
60	uchiiii	1834.8846502692882
61	Joe75792433	1744.1281943641168
62	siman	1721.124974301061
63	physics0523	1688.0609296727127
64	bowwowforeach	1686.4096403985757
65	y_kawano	1575.195476731703
66	tobiuo1990	1499.7294362379635
67	ryuk	1491.5242822408768
68	yowa	1486.4672732431886
69	uwi	1478.7296682434612
70	daisyo	1358.37003968254
71	Kuri174	1192.4181944618676
72	ymduu	965.9326852486867
73	rigy	70.5
