rank	ID	score
1	fuppy	2597.9528754446847
2	shr	2554.5785607544444
3	takoshi	2524.6008674916134
4	omu	2518.707815482721
5	tanzaku	2517.826051915413
6	rickytheta	2502.1303964789213
7	tomerun	2501.592803889404
8	kotamanegi	2479.42702660936
9	ichyo	2456.0946505909214
10	E869120	2451.7396290367255
11	kusano	2430.8797024604137
12	sumoru	2426.8614694221887
13	ekiden	2410.680722679826
14	mamekin	2400.897825914478
15	tantal	2396.263913114942
16	yamunaku	2388.83094188167
17	Jiro_tech15	2380.7546461986835
18	nagitaosu	2375.2888554841043
19	iwashi31	2372.7875492900193
20	31536000	2371.6721841522753
21	mojashi	2355.0482519868815
22	snuke	2339.994572583104
23	nhho	2333.440476976639
24	Aquarius	2283.2072234869397
25	Taiyo	2274.7427299810543
26	Inaniwa	2266.091670189886
27	mtsd	2258.740842157722
28	goodbaton	2232.3630203161083
29	4bungi	2208.4697876756263
30	kimiyuki	2207.046625578281
31	gobi	2206.648095551807
32	remin	2186.0637206483566
33	fgwiebfaoish	2180.3415611445776
34	fmhr	2164.6058254088416
35	ganariya	2136.9853086805233
36	jacky	2124.1839577647434
37	riantkb	2112.3389452130755
38	tashikani	2101.145957150056
39	hitonanode	2092.129562310803
40	unsre	2088.511676196911
41	to-hutohu	2060.460321041228
42	koikuchi	2057.953032514663
43	hiro116s	2056.2803809700786
44	iehn	2049.235639172567
45	asdfgh	2031.90167095875
46	y_kawano	2018.792085876023
47	qLethon	2009.537759185993
48	cielavenir	2007.1022429723791
49	phocom	2002.6066814045914
50	takumi152	1936.4922657952068
51	ryuk	1872.4883870823742
52	sensaur	1860.088701331292
53	tanakh	1793.9988394970562
54	siman	1750.6802682611506
55	physics0523	1561.8632611452454
56	titia	1560.1732429485155
57	kuhaku	1478.6307964094726
58	Kuri174	1412.8945635754565
59	uchiiii	1376.6622016818803
60	Arakoma	1340.3235858862392
61	hidekiy	1311.996258432165
62	daisyo	1238.3466386554624
63	nyanko	1204.3244713134884
64	bowwowforeach	1186.0504201680671
65	kenntin	1041.559099561923
66	hdnkt	1039.8340385560614
67	tobiuo1990	952.757452672767
68	omochana2	925.4051470588234
69	Tlapesium	917.4888888888889
70	Joe75792433	840.9757876840621
71	molety	834.4241863013006
72	fujiyama	676.8888009049774
73	ymduu	545.5185734435735
74	ms5	461.61931604894795
75	shindannin	392.530008363291
76	rigy	25.200000000000003
