rank	ID	score
1	gobi	7881.688600288601
2	hitonanode	7258.383333333333
3	ekiden	6533.554437229435
4	mtsd	6228.492388167388
5	to-hutohu	5445.9577200577205
6	goodbaton	4158.121825396825
7	titia	3881.891666666666
8	masutech16	3107.5468253968256
9	Dente	3062.0324675324673
10	HIRO170	3007.7448412698413
11	tanzaku	1200.7396825396827
12	ymduu	1185.554761904762
13	kenntin	1029.9654761904762
14	hiro116s	672.6857142857143
15	mamekin	580.5714285714286
16	takumi152	535.6666666666666
17	unsre	67.375
18	31536000	51.57142857142857
19	fgwiebfaoish	41.285714285714285
20	E869120	9.142857142857142
