rank	ID	score
1	tantal	2898.826905755091
2	fuppy	2844.748427617587
3	omu	2801.056892953683
4	tanzaku	2738.404156436525
5	E869120	2724.6883693216964
6	kusano	2718.3866976747954
7	takumi152	2710.4014526707997
8	takoshi	2702.1237613920466
9	kotamanegi	2692.6705817015563
10	rickytheta	2679.2770965253317
11	shr	2647.8952447836
12	Inaniwa	2598.5189593691007
13	hitonanode	2556.9383354145143
14	kimiyuki	2515.90422596839
15	yamunaku	2470.6864489015834
16	goodbaton	2453.595107238872
17	cielavenir	2431.424046739504
18	iehn	2380.5321054402884
19	snuke	2365.295691146241
20	mtsd	2362.5502931664387
21	Taiyo	2358.474460334008
22	gobi	2353.3461991431677
23	tomerun	2352.185294556694
24	kenntin	2343.956177497803
25	riantkb	2333.9875018930506
26	Aquarius	2320.667528205246
27	ekiden	2294.0668600823365
28	tobiuo1990	2292.188950234337
29	ganariya	2286.3594136092483
30	masutech16	2274.888618864969
31	iwashi31	2250.4675667724573
32	sumoru	2242.758019313409
33	to-hutohu	2236.246431660735
34	31536000	2233.098448154846
35	nagitaosu	2230.5558979039406
36	Jiro_tech15	2221.9955869564765
37	ichyo	2156.9470941928525
38	y_kawano	2109.8250941786155
39	jacky	2109.5072757559046
40	Dente	2088.21028182344
41	Kuri174	1925.257489848577
42	ryuk	1897.4804872109414
43	daisyo	1893.471023713129
44	physics0523	1868.6960473449426
45	phocom	1861.1974903463856
46	unsre	1860.6114651842834
47	Imperi	1857.6409768194467
48	4bungi	1788.357929599521
49	koikuchi	1788.32256863433
50	qLethon	1777.9813421634578
51	sensaur	1509.8732220038755
52	hiro116s	1488.8849501372777
53	HIRO170	1484.2749327270444
54	remin	1471.084046533235
55	uchiiii	1453.8528584334933
56	fgwiebfaoish	1316.4110081465333
57	molety	1303.801385499102
58	tashikani	1232.1315356271828
59	hdnkt	1220.7867083984304
60	fujiyama	1215.3275729730444
61	Joe75792433	1200.0421911211372
62	nyanko	1159.4412798702986
63	Arakoma	1155.8424381646344
64	titia	1154.7049333697505
65	wat_shun	1032.8532289310676
66	shindannin	943.4876648944415
67	Tlapesium	687.3818241334689
68	siman	556.6666666666667
69	ao1415	399.52435064935065
70	mkan_0141	386.1706127206127
71	fmhr	361.1470411618196
72	ymduu	320.2592257415787
73	ms5	308.7251879699248
74	mamekin	114.28571428571428
75	myrmidon	96.87655122655124
76	tanakh	55.55555555555556
77	bowwowforeach	21.73913043478261
78	nhho	19.97142857142857
