rank	ID	score
1	tantal	5982.946289318696
2	tomerun	5926.100135472541
3	yamunaku	4478.843206960738
4	to-hutohu	3111.0636655870794
5	masutech16	3013.6647390062644
6	Imperi	2827.61941466686
7	titia	2739.1482992025176
8	fujiyama	2690.9599003808376
9	nagitaosu	2674.0306260346124
10	fuppy	2673.4538947163946
11	ganariya	2601.3868602759467
12	mkan_0141	2588.7329316796045
13	snuke	2560.255361550214
14	nyanko	2556.6555500399154
15	ekiden	2542.5061027637666
16	4bungi	2509.949899446958
17	Aquarius	2463.9731636569477
18	iwashi31	2459.0988452337133
19	phocom	2444.747186542388
20	kotamanegi	2396.918892450858
21	Joe75792433	2388.460928635348
22	gobi	2374.683415363446
23	kenntin	2361.6021912384144
24	sumoru	2346.7074452379406
25	kusano	2340.2433951969942
26	tanzaku	2276.2264568120218
27	sensaur	2267.5914586617373
28	peroon	2227.2084633546715
29	E869120	2184.473859942088
30	mtsd	2164.443494637457
31	ms5	2153.9473794523333
32	ryuk	2139.0191861200374
33	rickytheta	2104.6153638329333
34	omochana2	2072.848391885892
35	Inaniwa	1988.6211839330263
36	neterukun	1907.2929725417341
37	Dente	1862.095941481119
38	myrmidon	1816.929597256029
39	iehn	1187.388606165077
40	hiro116s	885.7560051876229
41	kcvlex	269.2307692307692
42	mojashi	174.5
43	kryinit	100.0
44	cielavenir	72.72727272727273
45	omu	65.63636363636364
46	daisyo	58.90909090909091
47	unsre	42.54545454545455
48	siman	40.64705882352941
