rank	ID	score
1	omu	3856.4832885245455
2	fuppy	3770.246296574853
3	takumi152	3611.714353493029
4	rickytheta	3593.731170137922
5	tanzaku	3581.3182391691853
6	kimiyuki	3154.09316713015
7	kotamanegi	3055.4034656290837
8	titia	3041.9910606634385
9	Dente	3022.4040332216805
10	to-hutohu	3020.0000134918405
11	kusano	3009.9376820790917
12	snuke	3000.3180112467803
13	gobi	2983.679913159905
14	31536000	2973.7277006952427
15	mtsd	2964.9446469326563
16	Taiyo	2937.2923652517134
17	sumoru	2907.7269262687123
18	masutech16	2906.347272305519
19	iwashi31	2889.1449096514852
20	ganariya	2868.452261531517
21	hiro116s	2841.4505961771792
22	hitonanode	2828.313246962638
23	E869120	2815.887448622755
24	riantkb	2812.3287891342084
25	nagitaosu	2805.4242433973595
26	ichyo	2796.5538250983823
27	Inaniwa	2759.1533398974584
28	4bungi	2746.0304600360896
29	tomerun	2721.7625372239995
30	Imperi	2713.862092165257
31	takoshi	2637.453386553188
32	phocom	2500.3696038241087
33	unsre	2489.0372915129547
34	qLethon	2471.9846786310172
35	Jiro_tech15	2468.399262271304
36	goodbaton	2366.8488064495177
37	neterukun	2347.924363070887
38	y_kawano	2231.751234060058
39	iehn	2223.714600375403
40	sensaur	2062.965327634911
41	fgwiebfaoish	2058.3984308627587
42	Joe75792433	2032.8058204751128
43	yamunaku	2002.5364594004427
44	uchiiii	1994.6548907594326
45	rigy	1869.918744707398
46	fujiyama	1854.81579514674
47	jacky	1794.1605132068562
48	nyanko	1675.6942903577062
49	physics0523	1668.3071208173858
50	ms5	1645.9766000676964
51	tantal	1610.1055067650404
52	wat_shun	1567.180430591475
53	kenntin	1473.9271538785313
54	HIRO170	1472.5694036945436
55	koikuchi	1424.5805517441527
56	hdnkt	1351.0192839629042
57	cielavenir	1321.2394957983192
58	foxgod	1125.1706200420713
59	shindannin	756.8467555973577
60	mojashi	512.705504236434
61	mkan_0141	401.7811248976619
62	kryinit	342.1646786942284
63	siman	290.90909090909093
64	nhho	290.90909090909093
65	Tlapesium	290.90909090909093
66	tanakh	286.2848232848233
67	Aquarius	114.13333333333333
68	Arakoma	27.057142857142857
69	mamekin	25.92
