rank	ID	score
1	tanzaku	5357.364457650156
2	takumi152	5114.61272411896
3	snuke	4278.092228552385
4	tantal	4234.866482431458
5	mtsd	4234.866482431458
6	iwashi31	4172.7412232285815
7	rickytheta	4139.3905706068745
8	E869120	4104.759626196169
9	gobi	4092.08549756441
10	hiro116s	4073.5581974778293
11	masutech16	4069.756889903893
12	omu	4053.4987291040125
13	Taiyo	4034.5464477894348
14	fuppy	4033.704050952712
15	unsre	3877.162716567917
16	tomerun	3856.7590815315316
17	ganariya	3770.2601951610995
18	sumoru	3760.938974279934
19	Imperi	3615.7798806383867
20	yamunaku	3605.7389702570454
21	to-hutohu	3597.0861832354094
22	iehn	3579.7687023015974
23	fgwiebfaoish	3454.007728817028
24	Dente	3218.390777405379
25	fujiyama	2829.508577748623
26	kotamanegi	2765.909628760274
27	kenntin	2697.229435493987
28	Joe75792433	2655.460545972327
29	riantkb	2623.705575137012
30	ms5	2527.6022881660965
31	wat_shun	2519.463594510625
32	kusano	2517.919220228815
33	4bungi	2478.5471757035534
34	hitonanode	2392.4888704210443
35	daisyo	2299.341916657138
36	Inaniwa	2246.667839471853
37	nagitaosu	2240.5524678534102
38	Aquarius	2208.789678186114
39	omochana2	2101.626899005669
40	uchiiii	2089.600119517528
41	physics0523	2019.0260024162058
42	hdnkt	1851.6944602794665
43	HIRO170	1827.1823267058396
44	titia	1812.0542453560934
45	sensaur	1517.9545591894337
46	shindannin	1476.427926592447
47	mkan_0141	1182.046305524391
48	phocom	601.8305299772692
49	takoshi	225.45454545454544
50	foxgod	223.4110007639419
51	kryinit	145.45454545454547
52	Jiro_tech15	69.0
53	cielavenir	44.44444444444444
