rank	ID	score
1	shr	2266.71088589345
2	iwashi31	2180.7166870964256
3	phocom	2157.080875360402
4	31536000	2135.7379443221516
5	yamunaku	2120.691016017622
6	tomerun	2115.2700328057317
7	kusano	2111.602397405603
8	takoshi	2110.57612630513
9	fuppy	2104.1972545116746
10	tantal	2099.651573984524
11	omu	2092.2690286287434
12	tanzaku	2089.918429240755
13	mamekin	2088.5314513581297
14	sumoru	2082.9306844933762
15	snuke	2080.8370338587656
16	tanakh	2064.034824489079
17	titia	2049.844390300003
18	tashikani	2040.7136490599203
19	kotamanegi	2038.9089312022948
20	iehn	2035.8515142235306
21	rickytheta	2033.4913021156217
22	Aquarius	2032.0052185267168
23	nhho	2027.3607236490752
24	cielavenir	2026.3735794197385
25	mojashi	2023.6452997462877
26	hiro116s	2021.4505140510291
27	takumi152	2018.5620241451563
28	ekiden	2015.4153157729545
29	kenntin	2006.6094558774728
30	fmhr	2004.5233141713497
31	fgwiebfaoish	2002.1411146541761
32	sensaur	1996.2568913795099
33	4bungi	1981.9912871336783
34	Taiyo	1970.3769392803931
35	wat_shun	1966.3909343395003
36	goodbaton	1956.5872862593915
37	Jiro_tech15	1940.2266546046994
38	hitonanode	1935.6938850901956
39	ganariya	1920.0453145385643
40	ichyo	1919.481560604006
41	mtsd	1917.8226266632114
42	kuhaku	1913.3738313080712
43	unsre	1887.4452441265191
44	gobi	1884.8155592892354
45	Inaniwa	1880.478731020958
46	uchiiii	1844.3176080091569
47	to-hutohu	1826.85434152567
48	remin	1819.5180462390233
49	koikuchi	1812.4875563271
50	riantkb	1808.1933534285495
51	kimiyuki	1796.6774622436387
52	nagitaosu	1791.5686166596865
53	mkan_0141	1748.4675761973833
54	ryuk	1729.1780916759033
55	E869120	1697.930416300097
56	qLethon	1691.4119449086359
57	Kuri174	1685.9903364355544
58	daisyo	1679.5525962518325
59	uwi	1655.1093290295573
60	Joe75792433	1628.4804328575265
61	physics0523	1597.424000947969
62	Arakoma	1568.641257925987
63	molety	1561.3758306023674
64	shindannin	1544.5322324186789
65	Tlapesium	1521.435202519763
66	siman	1517.8454545454545
67	yowa	1501.977750648312
68	tobiuo1990	1427.54391595575
69	nyanko	1405.1976861451183
70	bowwowforeach	1380.8949803379057
71	y_kawano	1289.4000437272916
72	ymduu	1163.0166707234225
73	hidekiy	825.6509708692685
74	kcvlex	797.6997522085757
75	asdfgh	563.8486730725235
76	rigy	42.33333333333333
