rank	ID	score
1	shr	2471.9752152200153
2	fuppy	2396.080801919743
3	takoshi	2392.3510378313144
4	tanzaku	2371.153175885784
5	takumi152	2361.46880079869
6	iwashi31	2360.4572920232113
7	tantal	2344.384944028477
8	mamekin	2340.6695539834286
9	rickytheta	2332.87591970966
10	yamunaku	2308.990594856832
11	tomerun	2308.3206507286113
12	phocom	2304.9087527777147
13	sensaur	2299.95474306412
14	goodbaton	2273.3229038532536
15	iehn	2268.75220420086
16	snuke	2260.006713738346
17	31536000	2246.6007480580947
18	E869120	2245.2735578553725
19	mojashi	2234.3301264179713
20	hiro116s	2230.699834626618
21	omu	2227.3325853635124
22	tanakh	2200.6948266566983
23	hitonanode	2196.4599712243385
24	Aquarius	2194.48931473219
25	sumoru	2188.021897017998
26	tashikani	2180.0708774474547
27	nagitaosu	2174.8108060501454
28	Jiro_tech15	2171.5548241056076
29	ekiden	2153.9336486121197
30	kusano	2145.0687898303586
31	titia	2140.332943272219
32	Inaniwa	2138.2169381082713
33	ichyo	2134.926817772238
34	kotamanegi	2132.932352249915
35	cielavenir	2128.976983395395
36	mtsd	2077.0884711839885
37	gobi	2075.9202740322544
38	kimiyuki	2074.206310564513
39	Kuri174	2072.274479088678
40	Taiyo	2043.8046994828892
41	kenntin	2016.768860357296
42	4bungi	1988.0858304107605
43	nhho	1982.459781504669
44	ganariya	1979.535803032198
45	riantkb	1969.921052213364
46	fgwiebfaoish	1955.2387849783568
47	koikuchi	1925.3377188800305
48	to-hutohu	1924.7168344800045
49	jacky	1916.9585184788734
50	unsre	1905.471499774767
51	nyanko	1902.5582451600947
52	qLethon	1871.4357221392384
53	wat_shun	1868.8671570715517
54	remin	1806.0531734687181
55	molety	1787.7613544881194
56	Arakoma	1784.9550133229354
57	kuhaku	1763.3976431851797
58	fmhr	1702.3736289609392
59	bowwowforeach	1669.284950457329
60	siman	1654.4086403792285
61	ryuk	1646.7286031794208
62	ms5	1646.3458309457633
63	y_kawano	1628.8165638382995
64	uchiiii	1613.1437859257649
65	physics0523	1594.0560362076653
66	Tlapesium	1534.0152476025642
67	uwi	1518.5403871436592
68	hidekiy	1391.6575499260884
69	daisyo	1340.4144574657716
70	mkan_0141	1226.1603570799114
71	fujiyama	1205.6876176149024
72	Joe75792433	1194.604510108988
73	asdfgh	1007.1542250146714
74	shindannin	881.5394039284813
75	ymduu	637.6008470114422
76	kcvlex	612.3955144270933
77	yowa	124.15984377654854
78	rigy	40.33333333333333
79	tobiuo1990	12.0
