rank	ID	score
1	tantal	6260.977583480331
2	tomerun	6170.477583480331
3	titia	2998.6505533510176
4	tanzaku	2960.917088449906
5	ganariya	2868.612116095978
6	Imperi	2833.333772355096
7	ekiden	2824.186502515373
8	kotamanegi	2818.459880510561
9	gobi	2814.4140766731657
10	ms5	2804.4437061896765
11	mtsd	2789.0296069470596
12	Aquarius	2780.3835844520336
13	to-hutohu	2748.442026304449
14	kusano	2695.6757143183613
15	omochana2	2664.9749039917765
16	4bungi	2663.966483516483
17	masutech16	2638.13840176851
18	snuke	2636.2640496070835
19	neterukun	2575.718737166685
20	Inaniwa	2568.026255001448
21	fuppy	2553.2041944166945
22	sumoru	2547.203501458832
23	phocom	2501.695087145396
24	fujiyama	2449.690107879737
25	E869120	2372.6300653036333
26	yamunaku	2326.2759274952773
27	nagitaosu	2296.034671816831
28	iwashi31	2289.670884176882
29	Joe75792433	2255.5612391220757
30	nyanko	2241.8286856203654
31	myrmidon	2240.842339407239
32	Dente	2213.31613929586
33	mkan_0141	2129.359165473329
34	rickytheta	2037.1023286654863
35	kenntin	1813.1133374150788
36	sensaur	1649.713157319117
37	ryuk	1273.1775222154863
38	peroon	1224.9652233000916
39	hiro116s	1089.6078754578757
40	goodbaton	995.9718360243128
41	iehn	607.7858299595141
42	daisyo	370.9375
43	kryinit	330.0
44	unsre	321.88235294117646
45	kcvlex	107.06060606060606
46	reck	101.66666666666667
47	cielavenir	100.0
48	omu	75.0
49	remin	17.41176470588235
50	bowwowforeach	2.25
