rank	ID	score
1	kusano	3105.2696867689015
2	tantal	3072.492687409016
3	takumi152	3070.4560015133748
4	rickytheta	3059.9158179633328
5	omu	3034.6042882454126
6	mojashi	2919.3859570337304
7	hitonanode	2911.1789042268274
8	tanzaku	2846.628770275779
9	fuppy	2819.9829218217087
10	E869120	2769.744192983267
11	Jiro_tech15	2734.6702736406837
12	y_kawano	2715.256344156891
13	goodbaton	2673.4759230711093
14	Inaniwa	2578.3016634723654
15	kimiyuki	2558.09321080667
16	Dente	2507.5410423030617
17	neterukun	2458.6387220154534
18	Taiyo	2450.965994938457
19	kotamanegi	2448.5585803802887
20	riantkb	2434.8961732822645
21	ekiden	2417.551667545167
22	masutech16	2411.548538051985
23	snuke	2400.84814940801
24	fgwiebfaoish	2398.969961856497
25	31536000	2395.009206029023
26	Imperi	2393.0628684356307
27	to-hutohu	2385.7429597533546
28	jacky	2378.9932176704506
29	sumoru	2376.6155203002318
30	ganariya	2349.729774533505
31	tobiuo1990	2345.431093379379
32	nagitaosu	2267.0300273407934
33	physics0523	2259.7377430766146
34	Tlapesium	2259.7377430766146
35	tomerun	2258.3181799776517
36	ryuk	2248.328812459011
37	ichyo	2207.4282303671016
38	ms5	2169.064193661852
39	koikuchi	2147.1329412170458
40	mtsd	2091.191201175013
41	titia	2050.2047319880035
42	unsre	2016.8895638352335
43	bowwowforeach	2016.8895638352335
44	gobi	1996.9666995337911
45	mamekin	1994.923007419369
46	iehn	1993.0214968605949
47	qLethon	1951.0572781301819
48	phocom	1935.8033098762137
49	yamunaku	1914.3936818179845
50	daisyo	1913.2313876944313
51	kenntin	1891.318824507083
52	4bungi	1860.7105721136722
53	Aquarius	1638.1612208885144
54	Joe75792433	1612.9052961826276
55	remin	1609.1197612770573
56	Arakoma	1591.3383848024323
57	sensaur	1575.810682178314
58	uchiiii	1453.177384831164
59	foxgod	1364.770247676203
60	fujiyama	1332.7415469771022
61	HIRO170	1316.1563671622496
62	hdnkt	1309.6266295686717
63	hiro116s	1276.2792489870696
64	iwashi31	1076.084569490561
65	omochana2	1060.221827926806
66	mkan_0141	910.867611053082
67	takoshi	717.2067476383266
68	shindannin	668.7145913854147
69	hidekiy	599.9691866992521
70	siman	442.8333333333333
71	kryinit	375.0021367521368
72	Kuri174	315.36178604329666
73	nyanko	154.53571428571428
74	nhho	66.66666666666666
