rank	ID	score
1	fuppy	2792.7690932584214
2	shr	2764.2820654535535
3	tantal	2714.1835956235395
4	mojashi	2637.275962914595
5	rickytheta	2601.1365258080527
6	tanzaku	2589.3832699820514
7	omu	2582.617779228286
8	kusano	2562.738091841235
9	Inaniwa	2544.2383935239586
10	takoshi	2514.488979529199
11	takumi152	2507.536678577456
12	kotamanegi	2499.897747535243
13	E869120	2499.2592430462687
14	hitonanode	2456.773963504678
15	cielavenir	2434.991588796058
16	iehn	2413.37508886253
17	Jiro_tech15	2387.169329820412
18	31536000	2337.858035486924
19	yamunaku	2336.9655115525097
20	snuke	2333.9962689910276
21	iwashi31	2319.524560675562
22	gobi	2313.4852625474555
23	to-hutohu	2311.9226827704156
24	ganariya	2308.521067315903
25	fgwiebfaoish	2307.4528021821816
26	kenntin	2295.856584669487
27	mtsd	2292.7861605092044
28	ekiden	2288.081087026951
29	y_kawano	2274.447850493027
30	mkan_0141	2270.010584742585
31	masutech16	2267.671080489862
32	daisyo	2252.012337930214
33	Taiyo	2245.347379829147
34	titia	2221.3765957229302
35	ms5	2215.832219023272
36	remin	2209.1265788564274
37	tomerun	2201.808842580985
38	4bungi	2184.1163624648784
39	goodbaton	2170.86363963718
40	riantkb	2161.4397292786475
41	nagitaosu	2129.077416347034
42	sumoru	2111.9885091958918
43	tashikani	2087.3088548208284
44	ryuk	2074.4692831388643
45	kimiyuki	2066.5444530443756
46	Dente	2062.576048951049
47	koikuchi	2061.598124089475
48	phocom	2047.2548950416322
49	hiro116s	2023.0834120939405
50	nhho	1934.2292541827467
51	ichyo	1928.0256450738877
52	physics0523	1838.0120392267643
53	Kuri174	1816.3172389756376
54	unsre	1775.3433664885622
55	bowwowforeach	1775.3433664885622
56	uchiiii	1704.7031183155595
57	molety	1483.0536437494497
58	Tlapesium	1448.868959514484
59	Aquarius	1410.2093358562754
60	Arakoma	1342.9670802031055
61	qLethon	1298.4803326196504
62	tobiuo1990	1221.087410493293
63	Joe75792433	1215.8388379895164
64	shindannin	1202.9580905184964
65	fmhr	1182.3653564888918
66	fujiyama	1180.0151478618843
67	sensaur	1160.831011080681
68	hdnkt	1157.1144309937768
69	omochana2	1011.0005980983448
70	ymduu	936.4710861602167
71	tanakh	916.7432955211647
72	hidekiy	779.8295945367332
73	HIRO170	729.2002561859001
74	rigy	677.9135579154374
75	siman	519.0568181818182
76	wat_shun	229.2559743779256
77	jacky	160.0
78	myrmidon	116.49965874965876
