rank	ID	score
1	shr	2953.298264752647
2	kusano	2928.0668348148693
3	takumi152	2923.945308854552
4	fuppy	2910.4632506116313
5	tantal	2861.974922174745
6	omu	2772.4943790358916
7	tanzaku	2769.7381431687545
8	hitonanode	2767.77630665851
9	iehn	2745.9399655079033
10	rickytheta	2742.2421583107116
11	takoshi	2722.0024993990487
12	Inaniwa	2705.4322501085376
13	nhho	2682.1623096581916
14	cielavenir	2678.3740417354315
15	yamunaku	2645.807021364296
16	E869120	2634.3756447986457
17	kotamanegi	2575.9928102836775
18	nagitaosu	2569.934100440709
19	goodbaton	2400.5218433668906
20	riantkb	2360.527957315659
21	mkan_0141	2347.313247504585
22	Dente	2302.6782635321333
23	tomerun	2300.0199604159284
24	gobi	2273.3909580094364
25	Aquarius	2248.004559864756
26	Jiro_tech15	2245.293904783916
27	fgwiebfaoish	2227.9808938395017
28	ganariya	2227.31834232532
29	Taiyo	2215.429717472082
30	tobiuo1990	2209.882613741222
31	mojashi	2207.5708827180683
32	ichyo	2200.8555566579344
33	iwashi31	2197.4642772968273
34	mtsd	2168.744456513136
35	sumoru	2158.7713580244035
36	to-hutohu	2155.959754873717
37	masutech16	2155.4106376568025
38	kenntin	2145.880212663563
39	snuke	2101.176455765723
40	y_kawano	2074.6183406081523
41	31536000	2053.7406436503734
42	ms5	2032.4764486967445
43	physics0523	2031.2602943327868
44	kimiyuki	2031.2264317467875
45	tanakh	2013.7547929249522
46	qLethon	2013.7547929249522
47	phocom	2013.7547929249522
48	unsre	1960.041003946847
49	ryuk	1943.8018802713486
50	remin	1908.8508054586
51	tashikani	1893.8259422726687
52	hiro116s	1890.9192138467527
53	Kuri174	1698.8545598478217
54	mamekin	1628.3574782796054
55	titia	1537.55683986724
56	4bungi	1522.4703080835982
57	Joe75792433	1421.1911123068667
58	daisyo	1416.429487179487
59	koikuchi	1414.5309218283246
60	uchiiii	1354.021371991404
61	fujiyama	1228.965382733462
62	ekiden	1218.890117428798
63	Tlapesium	1205.9469490653753
64	molety	1164.5836880071417
65	Arakoma	1144.3680037738798
66	sensaur	1104.043884321593
67	siman	1101.75
68	shindannin	1080.000681526569
69	HIRO170	1067.9337234458576
70	hdnkt	941.4469771462852
71	bowwowforeach	915.827609087009
72	ymduu	836.6595384006673
73	hidekiy	832.8020840814958
74	jacky	720.0326238556571
75	fmhr	657.5944854204583
76	rigy	414.7986697513014
77	wat_shun	345.3993924813492
78	myrmidon	88.726909195596
