rank	ID	score
1	kenntin	5243.527902652903
2	mtsd	4998.925623396212
3	iwashi31	4843.099843620432
4	Taiyo	4669.387039594392
5	ekiden	4532.00374902875
6	nagitaosu	4525.106202131203
7	rickytheta	4377.80505230064
8	ymduu	4261.143697968699
9	kotamanegi	4220.033827283828
10	to-hutohu	4213.434163059163
11	titia	4198.475954600954
12	takumi152	3911.737202340143
13	neterukun	3833.7708652458655
14	gobi	3619.9870102120094
15	phocom	3600.758282240635
16	fujiyama	3290.836721611721
17	shindannin	2444.5592768342767
18	fgwiebfaoish	2281.142762792763
19	sensaur	2021.2945609945607
20	sumoru	1960.059395179983
21	tantal	1827.9901043401044
22	yamunaku	1773.3805433128962
23	omu	1724.0487068487068
24	mkan_0141	1364.396212121212
25	snuke	794.85
26	cielavenir	400.0
27	HIRO170	349.34722222222223
28	masutech16	309.0909090909091
29	omochana2	225.0
30	mamekin	218.41558441558442
31	hiro116s	64.0
