rank	ID	score
1	fuppy	2665.0744237067115
2	shr	2628.3132976284674
3	kusano	2561.7049842014617
4	omu	2547.9309377764484
5	takoshi	2539.9078259769076
6	tantal	2526.708590296237
7	ekiden	2477.08585714537
8	mamekin	2464.427088387228
9	rickytheta	2464.1922690855035
10	Aquarius	2448.4814438886388
11	takumi152	2416.7895696091346
12	tomerun	2411.117840056996
13	hitonanode	2404.457904586411
14	nhho	2389.2836905698646
15	tanzaku	2378.9413925256026
16	Inaniwa	2376.8622879571176
17	Taiyo	2375.3727526974317
18	kotamanegi	2366.545471828544
19	cielavenir	2287.5528781777434
20	nagitaosu	2286.0050924842817
21	E869120	2274.9126130599548
22	iehn	2270.8952691752693
23	31536000	2267.433993294801
24	gobi	2260.212876191706
25	yamunaku	2243.620805106554
26	sumoru	2242.523872387972
27	iwashi31	2230.6811372189436
28	mojashi	2214.1069908153654
29	snuke	2212.9156829750477
30	mtsd	2206.8910579432422
31	riantkb	2193.2266882706845
32	ganariya	2174.170657538657
33	fgwiebfaoish	2169.78747511991
34	remin	2144.413281290576
35	phocom	2139.7685183360436
36	unsre	2128.478212014434
37	hiro116s	2118.5000557760723
38	goodbaton	2081.044372690917
39	fmhr	2078.032943726036
40	to-hutohu	2063.840478759753
41	tashikani	2051.2085644713757
42	Jiro_tech15	1988.0748666120849
43	jacky	1975.1962074648586
44	tobiuo1990	1920.846329109487
45	ryuk	1914.0011345877856
46	asdfgh	1912.2937859632268
47	ms5	1868.0525163818982
48	qLethon	1809.185167528416
49	kenntin	1794.191714477286
50	ichyo	1790.6463165160044
51	uchiiii	1762.6915505905552
52	kimiyuki	1757.9960899315736
53	kuhaku	1756.7269593770548
54	Tlapesium	1752.7713165160044
55	Dente	1672.624596505269
56	molety	1631.3531628538753
57	titia	1603.8246031746032
58	tanakh	1597.8215497301915
59	bowwowforeach	1463.9203903283028
60	nyanko	1314.3338315106446
61	hidekiy	1275.1491512700575
62	4bungi	1232.147557345615
63	physics0523	1196.6056380925575
64	siman	1159.3333333333333
65	Arakoma	1086.7551470588235
66	hdnkt	1083.0953419132945
67	Joe75792433	1071.0942462776613
68	fujiyama	1059.2443573527855
69	daisyo	1049.5048076923076
70	sensaur	1021.015564797786
71	koikuchi	915.3447574484339
72	foxgod	862.2443358752873
73	HIRO170	728.5509378872091
74	omochana2	557.211767400335
75	ymduu	515.0402486157885
76	wat_shun	334.58962367555716
77	rigy	275.4085765930782
78	mkan_0141	111.84313725490196
79	kcvlex	38.639029322548026
80	y_kawano	16.6
