rank	ID	score
1	takumi152	3424.0235524097716
2	kusano	3316.6460091238637
3	takoshi	3248.815801714448
4	rickytheta	3245.985153352652
5	mojashi	3242.1185801852357
6	omu	3186.8048530329975
7	tantal	3183.5869381475773
8	fuppy	3183.2559641485973
9	kimiyuki	3148.7049660994317
10	E869120	3103.0506197663763
11	hitonanode	3032.1053146181976
12	goodbaton	2997.3569641784743
13	y_kawano	2976.2829149440213
14	nagitaosu	2890.7096534801176
15	riantkb	2797.848955939485
16	Jiro_tech15	2790.514412592655
17	tanzaku	2790.453496951225
18	daisyo	2603.4432234432234
19	kotamanegi	2599.064277859501
20	gobi	2559.8568013650693
21	fgwiebfaoish	2556.59375195253
22	iehn	2550.861688882789
23	ekiden	2550.712742347211
24	Taiyo	2548.5423231564864
25	qLethon	2531.275150446891
26	iwashi31	2520.7042618915916
27	mtsd	2520.5032183557746
28	to-hutohu	2505.1566071707543
29	masutech16	2478.3310061500974
30	tobiuo1990	2467.3007116041695
31	ganariya	2463.7982528419
32	snuke	2442.9447704193985
33	Dente	2434.133338956365
34	Imperi	2433.4447397907247
35	sumoru	2416.409031527981
36	unsre	2378.371697154642
37	bowwowforeach	2378.371697154642
38	titia	2344.3600977409446
39	neterukun	2309.083117447834
40	ryuk	2303.459167314121
41	kenntin	2284.5801802903993
42	tomerun	2279.0240548184997
43	phocom	2244.1148329865737
44	physics0523	2157.5402952439717
45	mamekin	2014.9592319843741
46	ichyo	1971.3649040839089
47	yamunaku	1914.231531891035
48	Inaniwa	1837.1166757885483
49	jacky	1785.3882906682054
50	remin	1764.1464195483793
51	uchiiii	1654.9718602862847
52	koikuchi	1587.015829549916
53	fujiyama	1568.1759500676928
54	foxgod	1539.4127516945387
55	Arakoma	1516.793266256982
56	Joe75792433	1494.417449666762
57	sensaur	1433.3517164457728
58	hdnkt	1279.959264989761
59	omochana2	1232.7566442400855
60	hiro116s	1202.7899505154076
61	4bungi	1127.8850325097628
62	siman	907.6190476190476
63	hidekiy	891.2964314808526
64	mkan_0141	753.6158747802273
65	Tlapesium	741.9428571428571
66	shr	614.8562659846548
67	31536000	399.47320561601435
68	ms5	349.3408554595599
69	shindannin	342.1786750204062
70	nyanko	297.2771241830065
71	rigy	225.73153153414802
72	kryinit	106.0
73	nhho	88.88888888888889
