rank	ID	score
1	tanzaku	5524.331696312169
2	takumi152	5134.648753972953
3	mtsd	4570.774493050809
4	snuke	4524.893458263442
5	rickytheta	4447.125380830787
6	tantal	4435.9197425381635
7	gobi	4400.940789196893
8	hiro116s	4384.781854481387
9	Taiyo	4331.904379494325
10	masutech16	4275.151606159765
11	iwashi31	4221.538102249188
12	tomerun	4202.962478752683
13	kotamanegi	3719.9154514858906
14	iehn	3709.6354753261858
15	yamunaku	3597.962044109925
16	riantkb	3570.3776117862185
17	to-hutohu	3520.427494727495
18	fgwiebfaoish	3514.973052208445
19	ekiden	3511.3793363144396
20	ganariya	3453.6864735877707
21	E869120	3316.8883870648438
22	unsre	3082.676223776223
23	sumoru	3078.959271263577
24	Dente	3077.362510502577
25	Imperi	3040.8491337187666
26	goodbaton	2851.159833594973
27	Joe75792433	2761.4100152022265
28	uchiiii	2718.8579895630087
29	ms5	2716.9389857000288
30	kusano	2703.653949183809
31	fuppy	2620.5305432541395
32	omu	2597.7413336241248
33	nagitaosu	2590.212948730538
34	hitonanode	2571.376689252777
35	kenntin	2512.8715649901387
36	wat_shun	2430.4917579797225
37	Inaniwa	2395.8174372474714
38	4bungi	2364.4268951849517
39	ryuk	2190.1291295134174
40	fujiyama	1981.7860094283078
41	HIRO170	1967.4455228772367
42	takoshi	1847.0331241220676
43	mkan_0141	1817.0228327133073
44	sensaur	1712.8579525800924
45	hdnkt	1427.8067523661778
46	shindannin	1240.9961898722563
47	physics0523	1128.8655196253023
48	Aquarius	805.4506293722353
49	neterukun	566.4216276312791
50	titia	244.34343434343435
51	daisyo	205.16868686868688
52	kryinit	134.15384615384616
53	fmhr	113.8
54	cielavenir	100.0
55	nhho	41.78947368421053
56	Jiro_tech15	11.818181818181818
