rank	ID	score
1	takoshi	2751.5609928115337
2	omu	2717.35039227749
3	iwashi31	2609.6674129890075
4	rickytheta	2597.175676839665
5	mojashi	2589.812835347725
6	shr	2584.4140394307824
7	tantal	2561.133907384243
8	fuppy	2553.096969386994
9	yamunaku	2534.8685375320642
10	Jiro_tech15	2502.6567028663035
11	mamekin	2488.422783588225
12	sumoru	2488.2440033598114
13	tomerun	2478.8991594610957
14	cielavenir	2468.4636859949474
15	gobi	2461.225702479292
16	ekiden	2456.19137459005
17	Aquarius	2450.121558430616
18	kusano	2448.72759085969
19	nhho	2431.4797369692537
20	y_kawano	2430.5736068546007
21	nagitaosu	2428.4770629567583
22	kotamanegi	2425.462249792994
23	E869120	2403.0270734303135
24	Taiyo	2395.0921684198483
25	goodbaton	2394.9836198048233
26	hitonanode	2384.2148469628683
27	snuke	2383.2963384294194
28	31536000	2372.885454285088
29	kimiyuki	2349.443497414943
30	riantkb	2287.18138427141
31	tanzaku	2283.3956510314565
32	qLethon	2262.471194503231
33	phocom	2245.8431943010346
34	to-hutohu	2245.7463922558754
35	Joe75792433	2240.978110219159
36	jacky	2240.661178563649
37	mtsd	2222.371947933651
38	Inaniwa	2219.138031880724
39	ganariya	2215.5257117728265
40	koikuchi	2196.4645011545267
41	unsre	2190.5354013920296
42	fgwiebfaoish	2186.228785993615
43	fmhr	2183.812676526881
44	kenntin	2157.5394990219775
45	tashikani	2143.792754894631
46	hiro116s	2118.0362747698546
47	iehn	2115.059665404876
48	tanakh	2085.8776496630985
49	takumi152	2050.9097872887346
50	sensaur	2025.1195638917034
51	ryuk	1917.5784267795107
52	Kuri174	1914.264498512875
53	asdfgh	1858.732877711084
54	uchiiii	1801.3812980516525
55	daisyo	1800.7206669299694
56	bowwowforeach	1772.6489898989898
57	Arakoma	1733.6635552621058
58	physics0523	1716.6023501818972
59	Tlapesium	1617.9924812030074
60	kuhaku	1559.123262374884
61	nyanko	1322.6669761022079
62	titia	1305.2874516524928
63	hdnkt	1259.772150038983
64	hidekiy	1253.1119255892118
65	fujiyama	1105.49172238419
66	remin	898.9336409659116
67	ymduu	850.0938705153694
68	4bungi	807.7467758243358
69	wat_shun	588.6111111111111
70	siman	432.0
71	shindannin	261.9811795464083
72	kcvlex	155.0715415019763
73	molety	80.0
74	rigy	50.800000000000004
75	tobiuo1990	17.29787234042553
