rank	ID	score
1	takoshi	2647.0146073625724
2	rickytheta	2534.9973714815123
3	mamekin	2531.4997051150967
4	shr	2514.1923816957137
5	iwashi31	2500.080148605744
6	tanzaku	2477.227150862503
7	fuppy	2456.665255837243
8	tantal	2429.8191467984075
9	omu	2415.0420956320804
10	E869120	2403.083244230498
11	yamunaku	2401.9928614506225
12	goodbaton	2399.6401244337603
13	sumoru	2390.174448982106
14	cielavenir	2377.440061561005
15	ekiden	2375.2917329395646
16	takumi152	2363.053524472382
17	Jiro_tech15	2361.879998186274
18	snuke	2358.4601640062333
19	hitonanode	2357.9175495375043
20	kimiyuki	2353.36625144589
21	phocom	2345.0804242621157
22	gobi	2326.5628346400063
23	ichyo	2324.7450383410737
24	kusano	2317.572924354636
25	nhho	2266.4320179011725
26	4bungi	2252.959432014157
27	Taiyo	2241.1913038552157
28	nagitaosu	2237.8813921256565
29	fmhr	2228.508703790036
30	fgwiebfaoish	2228.508703790036
31	titia	2206.5620513537688
32	31536000	2187.4464878835033
33	jacky	2178.5188320422676
34	wat_shun	2171.2942493563087
35	unsre	2164.239417408636
36	hiro116s	2164.2317140468226
37	iehn	2162.198134268505
38	riantkb	2161.0736143125446
39	mtsd	2153.3339519048254
40	Inaniwa	2122.4756154087145
41	ganariya	2120.7790612345584
42	kotamanegi	2118.9280596129356
43	mkan_0141	2113.884401367018
44	y_kawano	2109.5033981562015
45	Arakoma	2102.7552538614113
46	tanakh	2091.271099839522
47	sensaur	2083.7982949016
48	koikuchi	2082.47850941744
49	ryuk	2021.3075624812402
50	to-hutohu	1995.29155780664
51	qLethon	1988.1100827149696
52	physics0523	1948.7249322377754
53	asdfgh	1911.1509824560776
54	Kuri174	1861.3775645422666
55	mojashi	1810.1084056046425
56	bowwowforeach	1795.0729138606177
57	Joe75792433	1781.21701172109
58	ms5	1701.0917785062686
59	molety	1638.537630830335
60	Aquarius	1594.0752030727242
61	tomerun	1580.3004225158202
62	uchiiii	1544.4003955651162
63	kenntin	1426.3125227713463
64	tobiuo1990	1409.1160426925892
65	omochana2	1402.2077744477745
66	hidekiy	1347.1506473033712
67	hdnkt	1239.3694135157398
68	kuhaku	1022.6449338939954
69	daisyo	835.7473015873015
70	nyanko	802.2870240915587
71	shindannin	677.916060786314
72	kcvlex	590.9558302808302
73	siman	559.8685714285714
74	Tlapesium	510.5
75	fujiyama	232.14285714285714
76	rigy	219.6
77	tashikani	96.85714285714286
78	ymduu	51.05418719211823
