rank	ID	score
1	omu	3184.795523558158
2	kusano	3112.812019294764
3	fuppy	3101.644060353613
4	shr	3090.4308166719047
5	tantal	3007.319373980505
6	takoshi	2993.4362303010107
7	takumi152	2974.089218568955
8	tanzaku	2942.64918271839
9	hitonanode	2928.2168598273033
10	yamunaku	2899.2685088779717
11	rickytheta	2851.224653025494
12	Inaniwa	2840.150546718111
13	nagitaosu	2832.0359450288793
14	kimiyuki	2764.923479107576
15	riantkb	2755.0690066441107
16	E869120	2738.165418159906
17	tomerun	2729.8111287242173
18	kotamanegi	2718.5433435574055
19	cielavenir	2669.6098539742725
20	Jiro_tech15	2560.235743379811
21	ichyo	2551.2654300422328
22	goodbaton	2535.849965179414
23	kenntin	2532.841450799642
24	y_kawano	2515.2588935358162
25	unsre	2463.7600214762906
26	Taiyo	2432.5933494518017
27	31536000	2429.555055531143
28	iehn	2422.7578276820022
29	Dente	2416.327205882353
30	mtsd	2406.1682807642405
31	fgwiebfaoish	2406.1664454011743
32	gobi	2403.159449344806
33	snuke	2398.0343537482568
34	Aquarius	2395.4654097738994
35	ganariya	2353.8520642375593
36	phocom	2350.3177837581184
37	tobiuo1990	2312.5734086402417
38	to-hutohu	2305.2098445138927
39	sumoru	2255.4200172767924
40	titia	2240.8258162673014
41	iwashi31	2225.491159967267
42	jacky	2224.00436084751
43	masutech16	2215.7185281361476
44	nhho	2186.054166666667
45	ekiden	2184.807391989011
46	physics0523	2167.88678319888
47	remin	2106.885902951974
48	ryuk	2088.6285399847284
49	qLethon	2077.7509385990984
50	wat_shun	2041.1360347468874
51	sensaur	2008.895617795862
52	Imperi	1881.9822443374699
53	HIRO170	1730.5979750592464
54	molety	1587.8320351633256
55	uchiiii	1558.4857995905106
56	nyanko	1535.4487670072665
57	4bungi	1515.1966278578866
58	Arakoma	1486.6606309615388
59	koikuchi	1451.7599215835155
60	Joe75792433	1415.5382438222218
61	tashikani	1391.113371235379
62	fujiyama	1315.866491817272
63	hdnkt	1314.9459478582655
64	daisyo	1314.5
65	Tlapesium	1216.5774753024755
66	ao1415	883.1664374840844
67	shindannin	868.0516882264365
68	siman	805.0
69	ms5	779.3030733326451
70	hiro116s	711.2910645286414
71	rigy	690.144419487065
72	mkan_0141	623.1922468835513
73	mamekin	155.89299895506792
74	myrmidon	114.64309482787742
75	asdfgh	57.26309067688378
76	bowwowforeach	21.25531914893617
