rank	ID	score
1	omu	2648.6861532102353
2	fuppy	2618.2522972739603
3	tantal	2609.7615620317197
4	shr	2595.1970529092946
5	takoshi	2588.378251268105
6	kusano	2579.9865957227134
7	rickytheta	2575.9132320251756
8	yamunaku	2568.136631923593
9	iwashi31	2540.1377848726725
10	mamekin	2537.36592884379
11	takumi152	2501.2226074627797
12	tomerun	2449.4838512731976
13	tanzaku	2435.808546588241
14	gobi	2409.7534346963917
15	mojashi	2407.022752281719
16	Taiyo	2394.4608088213763
17	31536000	2392.013850975764
18	snuke	2389.709067784496
19	kimiyuki	2350.738663723667
20	cielavenir	2348.335374159991
21	sumoru	2341.520687963012
22	ekiden	2332.314556094814
23	nhho	2311.651738854884
24	nagitaosu	2307.0700365817206
25	Jiro_tech15	2306.383834157049
26	kotamanegi	2302.6133521065544
27	phocom	2268.393474990665
28	to-hutohu	2267.3116432251354
29	mtsd	2264.762777612494
30	goodbaton	2261.7713919829785
31	hitonanode	2253.78519702856
32	iehn	2242.930373905271
33	Inaniwa	2240.1074298310687
34	4bungi	2228.299199056709
35	riantkb	2212.8728369110113
36	Joe75792433	2207.0837492154724
37	ganariya	2185.8846404353226
38	fmhr	2164.9430776832555
39	fgwiebfaoish	2164.9430776832555
40	jacky	2149.1746030181694
41	tashikani	2147.8503445853125
42	qLethon	2145.497176471415
43	hiro116s	2142.417013088985
44	y_kawano	2132.8233268141284
45	Arakoma	2123.039048972157
46	tobiuo1990	2110.109151704484
47	koikuchi	2104.717281355456
48	unsre	2102.0346051133724
49	asdfgh	1933.9854539869464
50	tanakh	1901.5923428798733
51	uchiiii	1899.847066253501
52	kuhaku	1698.7898655559798
53	ryuk	1687.5766521000799
54	siman	1589.0104617604618
55	bowwowforeach	1500.2889821134806
56	hidekiy	1382.8126598674035
57	E869120	1346.2422390551267
58	Aquarius	1248.798201621169
59	nyanko	1200.0308555810316
60	physics0523	1158.9705891964754
61	hdnkt	1098.9158775179808
62	remin	946.8266580466529
63	kenntin	937.0726345797029
64	Tlapesium	921.6
65	fujiyama	779.4369005847951
66	ymduu	757.5188795518208
67	shindannin	737.1573480697006
68	ms5	671.5943453464106
69	molety	666.6666666666667
70	daisyo	607.577922077922
71	sensaur	526.2801795138091
72	omochana2	499.25822510822513
73	kcvlex	234.28571428571428
74	rigy	206.66666666666669
75	titia	130.96955810147298
76	Kuri174	107.14285714285714
