rank	ID	score
1	omu	3907.152062008156
2	rickytheta	3775.197536996962
3	fuppy	3705.115929069509
4	takumi152	3664.306792872446
5	takoshi	3663.3104247345927
6	snuke	3162.5664179134806
7	ekiden	3077.7776356886466
8	mojashi	3076.6816580329623
9	kotamanegi	3065.139348736164
10	kusano	3042.152817281005
11	E869120	3040.4336393899666
12	Aquarius	3039.8044704231015
13	gobi	3028.557604251082
14	tantal	3014.522487513595
15	ichyo	2951.621643018377
16	masutech16	2945.0122569146024
17	tanzaku	2920.1650793650792
18	ganariya	2904.954069347477
19	Inaniwa	2877.3103869704605
20	tomerun	2870.596327733744
21	mtsd	2853.728447517726
22	riantkb	2852.093281507633
23	4bungi	2678.894276313081
24	Imperi	2648.8425804220014
25	Jiro_tech15	2625.3666666666663
26	iehn	2616.0693965229916
27	fgwiebfaoish	2587.917430291691
28	nagitaosu	2584.3772171562455
29	Dente	2583.442153631672
30	to-hutohu	2568.2674116732946
31	sumoru	2568.2674116732946
32	unsre	2567.0840365156373
33	yamunaku	2425.3881346288636
34	iwashi31	2375.168728538694
35	neterukun	2316.203317701541
36	physics0523	2257.260745699755
37	Joe75792433	2051.502906360624
38	kenntin	2027.4122455536135
39	wat_shun	1903.3005975691194
40	rigy	1797.8996783883374
41	fujiyama	1792.0577124371457
42	ms5	1787.755666366086
43	uchiiii	1746.7507662685045
44	titia	1709.8890560080774
45	hitonanode	1619.5065476190475
46	Taiyo	1583.521653111925
47	kimiyuki	1577.9461806734223
48	mkan_0141	1383.959428230004
49	hdnkt	1366.925507326744
50	HIRO170	1001.371991497619
51	shindannin	852.466547218056
52	sensaur	571.4398021919991
53	nyanko	563.0824697861699
54	goodbaton	550.9456298831597
55	31536000	428.5770673105006
56	spady	416.45026890321003
57	hiro116s	330.08135654707047
58	cielavenir	295.83333333333337
59	ryuk	276.36039251907664
60	jacky	190.8409090909091
61	siman	150.0
62	qLethon	150.0
63	nhho	150.0
64	Tlapesium	121.0
65	y_kawano	55.55555555555556
66	tobiuo1990	37.5
67	myrmidon	27.636363636363637
68	Kuri174	26.310344827586206
69	kryinit	18.285714285714285
