rank	ID	score
1	shr	2453.296648416137
2	omu	2414.2956221396435
3	fuppy	2402.0837140521835
4	yamunaku	2344.758133742684
5	iwashi31	2325.768064747463
6	tantal	2320.762627327449
7	phocom	2314.5964455106596
8	takoshi	2306.587976627389
9	snuke	2283.1800699651135
10	rickytheta	2273.4774706811586
11	kusano	2263.5717173678267
12	tanzaku	2259.8365084421966
13	tashikani	2258.9132685352633
14	iehn	2257.5909331370494
15	tomerun	2248.163643996409
16	mamekin	2241.4324806915743
17	mojashi	2234.856270660317
18	takumi152	2228.8320657572635
19	31536000	2221.8211000838924
20	Aquarius	2212.5417449712104
21	ekiden	2210.2046452396376
22	sumoru	2184.1152685239076
23	goodbaton	2179.303455883154
24	nagitaosu	2163.795648828124
25	hiro116s	2163.74115789449
26	ichyo	2153.9652618642654
27	mtsd	2148.731540050844
28	cielavenir	2141.7234446290718
29	titia	2140.9470318870785
30	gobi	2126.2124148109956
31	hitonanode	2112.1405544972213
32	4bungi	2108.188187120846
33	kenntin	2106.6235359099824
34	kuhaku	2070.8548140224157
35	fmhr	2070.2011398688737
36	fgwiebfaoish	2051.1154039492385
37	qLethon	2048.6162567191145
38	kimiyuki	2036.4546494355316
39	Jiro_tech15	2033.8941111639704
40	ganariya	2024.0125490268022
41	nhho	2022.204593074027
42	wat_shun	1991.8469178897142
43	E869120	1987.546143716648
44	tanakh	1951.6864873543457
45	Inaniwa	1951.020837564956
46	kotamanegi	1940.256170972827
47	koikuchi	1930.6827154974574
48	riantkb	1928.382631641823
49	to-hutohu	1926.853988789517
50	nyanko	1922.2053696915143
51	tobiuo1990	1901.9472235421485
52	unsre	1893.6928769802084
53	Arakoma	1879.7484655639719
54	mkan_0141	1847.7278193378238
55	remin	1799.0062502525268
56	uchiiii	1788.8676277496959
57	asdfgh	1688.2429546806627
58	y_kawano	1670.9707989037663
59	Kuri174	1632.6065529503112
60	physics0523	1611.3401643767775
61	daisyo	1576.1944444444443
62	molety	1556.3462639521495
63	bowwowforeach	1542.07559012559
64	Joe75792433	1530.262612023896
65	ryuk	1512.7728913029882
66	uwi	1437.7030012547127
67	siman	1435.3347507331378
68	sensaur	1378.6426527456745
69	yowa	1254.6883503210654
70	Tlapesium	1073.8655124593392
71	ymduu	913.021052631579
72	Taiyo	897.4394409937888
73	tokotoko7777	737.2502314899943
74	rigy	99.0
75	kcvlex	64.8
