rank	ID	score
1	omu	3586.7145296872673
2	takumi152	3497.3471562350774
3	kusano	3464.632195902715
4	tantal	3449.8102997185633
5	rickytheta	3400.3822706993174
6	shr	3382.0174786853304
7	fuppy	3374.425877996179
8	hitonanode	3364.469885033244
9	tanzaku	3347.3279846150167
10	Inaniwa	3231.235581984567
11	takoshi	3205.488032221072
12	E869120	3153.283546833589
13	yamunaku	3148.212460596857
14	kimiyuki	3138.716967422792
15	nagitaosu	3051.1378408037176
16	goodbaton	3009.311183053272
17	tomerun	2977.2591518494196
18	y_kawano	2806.905334812195
19	Jiro_tech15	2785.8919913894206
20	kotamanegi	2754.4871593094877
21	kenntin	2652.97695478985
22	riantkb	2626.0128656589377
23	gobi	2601.862377491634
24	physics0523	2597.9404416353404
25	ichyo	2597.9404416353404
26	fgwiebfaoish	2578.687765439335
27	Taiyo	2576.8151478494956
28	iehn	2571.315958243586
29	Dente	2534.343633122005
30	snuke	2522.777532858495
31	masutech16	2522.5095529371833
32	ganariya	2516.9360653250196
33	phocom	2516.5213644401883
34	mtsd	2511.815817701802
35	tobiuo1990	2494.4863002573743
36	Aquarius	2480.089257645899
37	iwashi31	2464.099643962628
38	to-hutohu	2447.799892043613
39	sumoru	2437.2212603355374
40	hiro116s	2323.9243950002146
41	ms5	2295.696360279321
42	jacky	2277.8286908523755
43	ryuk	2262.4537554866492
44	unsre	2239.6430633557325
45	daisyo	2224.6676691729326
46	neterukun	2202.757482984891
47	qLethon	2106.2350342844325
48	bowwowforeach	2011.452587165256
49	remin	1973.8819746202582
50	Kuri174	1886.5109578506617
51	uchiiii	1800.043263495104
52	HIRO170	1799.6414280094616
53	koikuchi	1759.2206426609362
54	wat_shun	1713.0824877853452
55	Joe75792433	1687.3357688468998
56	titia	1679.9608156363522
57	sensaur	1654.680839885186
58	4bungi	1630.373887419978
59	fujiyama	1600.2805454061738
60	cielavenir	1561.880855986119
61	Imperi	1514.4637081398942
62	Arakoma	1500.152336159579
63	nyanko	1481.4683761162687
64	fmhr	1465.8156634265335
65	tashikani	1320.8585236282274
66	hdnkt	1250.626076206589
67	mkan_0141	1248.2173693843793
68	siman	1180.6666666666667
69	molety	992.9120161795669
70	ekiden	957.5410253801339
71	nhho	875.5855980030469
72	shindannin	638.9365105022061
73	hidekiy	522.6682869801334
74	ymduu	469.960272804774
75	kcvlex	248.8755696873344
76	omochana2	136.2191919191919
77	myrmidon	70.4063492063492
78	rigy	65.3763440860215
79	asdfgh	20.428571428571427
