rank	ID	score
1	shr	2380.4062084001675
2	omu	2340.5278349200016
3	takoshi	2327.1703957285476
4	rickytheta	2325.308833897881
5	fuppy	2322.5815250680907
6	tanzaku	2304.8508000913084
7	iwashi31	2283.5937966466668
8	cielavenir	2267.542866663028
9	kusano	2261.5965395494195
10	takumi152	2258.577493129581
11	phocom	2257.426797071556
12	goodbaton	2243.2214389890933
13	E869120	2241.384160912234
14	yamunaku	2229.6029824761654
15	iehn	2221.8767771799794
16	mamekin	2213.121961302868
17	gobi	2198.7936566411922
18	31536000	2191.2905954499647
19	tanakh	2186.0955248454775
20	tomerun	2181.1607708169117
21	mojashi	2177.506618473073
22	Aquarius	2173.90958860116
23	hiro116s	2169.5472460229244
24	kimiyuki	2157.9508870214754
25	sumoru	2155.3733716924694
26	ekiden	2146.2718383655197
27	tantal	2145.9611287369175
28	Jiro_tech15	2139.8913001416354
29	hitonanode	2134.4710117737354
30	tashikani	2132.998984263306
31	nagitaosu	2124.980446754283
32	snuke	2121.6899276339086
33	nyanko	2108.6104419305093
34	ichyo	2104.0406275100463
35	nhho	2093.2210985974693
36	kotamanegi	2091.6939612252713
37	sensaur	2078.2482184482183
38	Inaniwa	2070.8332708001863
39	titia	2068.993465890761
40	mtsd	2040.032528575022
41	molety	2010.4939654848235
42	Taiyo	1998.0725894551613
43	kenntin	1978.896023336001
44	riantkb	1976.7433037088151
45	4bungi	1965.4028769679887
46	jacky	1948.0940044994559
47	ganariya	1929.0302932314892
48	koikuchi	1919.5281390532093
49	wat_shun	1918.0099979128959
50	Kuri174	1902.2684347708414
51	qLethon	1895.5883442143038
52	fgwiebfaoish	1877.6018872342593
53	mkan_0141	1875.7153979540533
54	to-hutohu	1853.840361685951
55	remin	1853.2485164358313
56	Arakoma	1838.5167493411707
57	kuhaku	1809.7622698403445
58	unsre	1804.4454729562258
59	siman	1777.8091259692285
60	daisyo	1678.565329473394
61	bowwowforeach	1672.1604351166152
62	ms5	1666.0862509475098
63	uchiiii	1665.7206078768954
64	physics0523	1664.0581815744351
65	Joe75792433	1612.4172681678126
66	ryuk	1594.4332674207092
67	asdfgh	1570.3917988585922
68	uwi	1528.0651973062013
69	hidekiy	1347.6334037023146
70	fmhr	1296.1622110958172
71	fujiyama	1141.232038876837
72	y_kawano	1112.9806649880632
73	ymduu	1056.9988935624417
74	omochana2	964.849065165262
75	Tlapesium	894.6926337716235
76	tobiuo1990	587.1534867879959
77	kcvlex	347.6174163052268
78	yowa	53.85714285714286
79	rigy	33.0
