rank	ID	score
1	tomerun	7359.54155697244
2	ms5	3237.8433512565866
3	sumoru	3214.6686579244633
4	mtsd	3164.264747915483
5	Imperi	3153.6714106842587
6	masutech16	3141.51003060407
7	ekiden	3113.3855002840287
8	iwashi31	2971.318597166507
9	phocom	2952.29918969919
10	nagitaosu	2831.2448894243003
11	Inaniwa	2777.375159725896
12	takumi152	2767.7501300471113
13	to-hutohu	2741.192494004103
14	4bungi	2732.0782204723373
15	tantal	2710.754624469098
16	kenntin	2709.55092976339
17	Taiyo	2677.6922712091823
18	mkan_0141	2585.576397243966
19	gobi	2571.2822763321983
20	tanzaku	2570.3510760051777
21	fujiyama	2567.382412766972
22	yamunaku	2565.9311374899607
23	Dente	2533.6540148448034
24	fuppy	2507.6059649672648
25	rickytheta	2497.990829053987
26	karasuex54	2494.1929736929737
27	nyanko	2486.027014325544
28	neterukun	2328.5786470882053
29	titia	2262.8516691727605
30	snuke	2227.4588837117467
31	Aquarius	1997.7951930422516
32	sensaur	1470.8323478808777
33	peroon	1043.9542096963924
34	daisyo	298.5710955710956
35	ymduu	105.0909090909091
36	Arakoma	40.0
37	cielavenir	30.76923076923077
