rank	ID	score
1	shr	2831.7346681975173
2	rickytheta	2802.641184814042
3	takoshi	2786.1689170084355
4	kusano	2759.4508351586724
5	mojashi	2739.5364977068293
6	tantal	2722.6588957208573
7	gobi	2689.0386575979974
8	iwashi31	2687.163908479285
9	fuppy	2677.4823110739526
10	takumi152	2662.9426990146826
11	Jiro_tech15	2660.7948056365503
12	mamekin	2641.718522134169
13	tanzaku	2638.0856267081285
14	omu	2629.242382974847
15	yamunaku	2616.862628452534
16	kotamanegi	2579.9735486912787
17	phocom	2570.1431275472046
18	E869120	2567.4804397698076
19	hitonanode	2556.177674843135
20	ekiden	2519.269121946696
21	Aquarius	2493.009573400326
22	nagitaosu	2489.604164763872
23	sumoru	2487.192126592433
24	kimiyuki	2486.666554703418
25	Inaniwa	2462.777301795825
26	mtsd	2440.805889086913
27	Taiyo	2418.670721982077
28	riantkb	2403.4891207800974
29	nhho	2358.633221064226
30	goodbaton	2344.0062194412594
31	jacky	2311.6588236002704
32	snuke	2308.286798413176
33	hiro116s	2280.875233269672
34	fmhr	2268.513608108192
35	fgwiebfaoish	2268.513608108192
36	unsre	2221.894207005816
37	tomerun	2219.0629883831316
38	to-hutohu	2200.041310328009
39	Joe75792433	2194.4704194366354
40	cielavenir	2185.4046971419893
41	tobiuo1990	2169.9154435459573
42	kenntin	2158.6035926984273
43	tashikani	2149.267651430048
44	wat_shun	2140.5103626071577
45	qLethon	2091.8851503961564
46	asdfgh	2090.8646790340126
47	tanakh	2088.6599738635664
48	ichyo	2088.6182749625973
49	ryuk	2046.2856417690168
50	4bungi	2031.605940488902
51	ganariya	2016.7249478708925
52	ms5	1962.6271692175333
53	uchiiii	1848.207999419528
54	iehn	1765.280897847645
55	titia	1761.9123328652627
56	Arakoma	1695.7378643234115
57	bowwowforeach	1609.2550675675675
58	31536000	1591.3833000417035
59	hidekiy	1497.254672119003
60	y_kawano	1462.1921277748527
61	nyanko	1301.4618197808647
62	hdnkt	1257.9752713462613
63	daisyo	1208.3907692307691
64	kcvlex	1098.1652943633594
65	Tlapesium	1081.1363636363637
66	remin	1049.3216714226432
67	fujiyama	881.4811601887832
68	ymduu	722.5402361248143
69	sensaur	622.3684423235297
70	siman	578.0
71	rigy	192.0
72	physics0523	42.4
