rank	ID	score
1	rickytheta	4510.587037147354
2	snuke	4470.992846075904
3	takumi152	4449.276511496572
4	mtsd	4412.650081752088
5	masutech16	4412.650081752088
6	tantal	4387.761536860447
7	tomerun	4319.708446683249
8	fuppy	4236.016560753263
9	yamunaku	3928.256348889328
10	iehn	3486.9488055360084
11	hiro116s	3246.0209459701323
12	E869120	3092.528100216215
13	unsre	3069.478134284016
14	peroon	2889.1421207457606
15	kenntin	2605.085785034091
16	4bungi	2455.900714285116
17	nagitaosu	2400.236298065801
18	tanzaku	2378.345022921769
19	ekiden	2343.262574417066
20	fujiyama	2321.8591613224435
21	sumoru	2281.8321808713945
22	iwashi31	2262.509699018321
23	ryuk	2234.7908156317367
24	neterukun	2220.788229098043
25	Joe75792433	2153.709364955873
26	takoshi	2135.249449013842
27	ganariya	2131.7697063239852
28	omu	2103.86713019545
29	titia	2088.852709569637
30	kusano	2082.950317712043
31	Inaniwa	2052.9830838803446
32	sensaur	2033.8249973859918
33	mkan_0141	1962.8088921651783
34	Taiyo	1953.2476469130697
35	ms5	1921.5698249024051
36	gobi	1906.0846058209602
37	nyanko	1891.0574086868326
38	Imperi	1808.4009450748772
39	hdnkt	1719.9304998958132
40	Dente	1702.8667954462937
41	HIRO170	1690.3088215926252
42	phocom	1682.3582712457744
43	Aquarius	1499.8941065251586
44	riantkb	1322.6717971393484
45	omochana2	1309.1677545441426
46	goodbaton	1114.7817382565836
47	hitonanode	955.507106609234
48	kotamanegi	538.5681818181819
49	to-hutohu	303.0181818181818
50	myrmidon	180.37867746288796
51	kryinit	44.44444444444444
52	cielavenir	44.44444444444444
53	31536000	39.38461538461539
