rank	ID	score
1	snuke	4389.318235744641
2	tanzaku	4364.966829519435
3	takumi152	4126.140546899931
4	tantal	4123.26915383159
5	hiro116s	4105.341225401307
6	mtsd	4089.8160645867392
7	fuppy	4050.267324532754
8	E869120	4001.6534587561873
9	masutech16	3968.7386200653045
10	tomerun	3599.242487665676
11	yamunaku	3583.019032572747
12	iwashi31	3452.7358798222685
13	riantkb	3441.339180782026
14	hitonanode	3299.158507018026
15	ekiden	3239.765976426407
16	kotamanegi	3178.230375434866
17	Taiyo	3088.8867483289578
18	fgwiebfaoish	3066.007903640508
19	iehn	2986.2624414602906
20	goodbaton	2801.028093900224
21	unsre	2722.7038846086834
22	Dente	2667.244708464026
23	to-hutohu	2527.2663911252153
24	4bungi	2481.798574843741
25	omu	2297.0694676347116
26	rickytheta	2296.81728495189
27	ryuk	2251.3482275749484
28	Imperi	2231.925227217033
29	nyanko	2226.375173882108
30	Inaniwa	2204.169083548031
31	gobi	2202.4199616921624
32	takoshi	2187.3732064369647
33	sumoru	2155.9841674985696
34	peroon	2113.902065119786
35	fujiyama	2086.43944409134
36	uchiiii	2086.3318475109713
37	ganariya	2051.4619649934225
38	kenntin	2043.7921898882291
39	sensaur	1955.073277676667
40	neterukun	1926.7718227526727
41	kusano	1909.0100750092702
42	ms5	1878.3233981111766
43	nagitaosu	1871.693270363818
44	Joe75792433	1788.0204703439945
45	HIRO170	1656.0784621975795
46	spady	1530.0268155632152
47	hdnkt	1529.9805879943262
48	mkan_0141	1437.5416104062776
49	shindannin	1298.717602630017
50	titia	1117.0333072597373
51	daisyo	1078.1777457836283
52	fmhr	900.3543913602738
53	cielavenir	571.4285714285714
54	wat_shun	167.65765374975902
55	Jiro_tech15	50.18181818181818
56	kryinit	35.55555555555556
