rank	ID	score
1	shr	2464.765197900329
2	omu	2438.6154618221894
3	takoshi	2436.933984208478
4	fuppy	2407.3373042267735
5	iwashi31	2390.9731665364034
6	tanzaku	2386.6307182980413
7	tomerun	2383.820947328327
8	takumi152	2364.874991329933
9	rickytheta	2364.735127585575
10	goodbaton	2342.5021939411395
11	kusano	2340.041565513955
12	cielavenir	2308.1526982733494
13	mamekin	2279.977794416777
14	Taiyo	2270.7714744057093
15	sensaur	2261.929522391184
16	Jiro_tech15	2233.433224152233
17	phocom	2205.232602628618
18	nhho	2186.9451764254222
19	Aquarius	2175.198459088428
20	ichyo	2172.402268865278
21	tantal	2155.4411771765317
22	snuke	2150.466370716872
23	hitonanode	2141.657502959881
24	4bungi	2137.5438585062784
25	iehn	2137.1835755739316
26	kotamanegi	2136.660237944757
27	nagitaosu	2132.4913405387274
28	mojashi	2127.8344869751663
29	yamunaku	2111.022051972314
30	kimiyuki	2101.571589520444
31	31536000	2093.526361017186
32	titia	2089.7748841812668
33	ganariya	2086.7374432855136
34	gobi	2082.74968251163
35	mtsd	2073.0494970970954
36	wat_shun	2060.088455356133
37	to-hutohu	2043.6113838811357
38	daisyo	2029.2819865319866
39	remin	2018.2200045729458
40	mkan_0141	2002.229415662945
41	koikuchi	1997.3846266254718
42	hiro116s	1988.1283399826686
43	unsre	1980.1789669826312
44	qLethon	1961.074961414056
45	jacky	1951.8203207852823
46	fmhr	1924.3665555683963
47	ms5	1910.9703219932428
48	kenntin	1903.6711167268736
49	E869120	1889.1681039857817
50	sumoru	1885.5852791953453
51	siman	1868.9420875420876
52	Arakoma	1830.1296491092805
53	molety	1779.0085407556633
54	asdfgh	1776.0059905590253
55	ryuk	1759.8393747494351
56	kuhaku	1753.41876682877
57	bowwowforeach	1738.146657219854
58	ekiden	1714.2005515142598
59	fgwiebfaoish	1692.288565941899
60	uchiiii	1569.387018467132
61	y_kawano	1550.3264197996593
62	tashikani	1502.1657488853164
63	physics0523	1389.1829366288955
64	Inaniwa	1378.1524489136884
65	uwi	1251.5516205006263
66	hidekiy	1230.5730316131112
67	Joe75792433	1148.4531984457833
68	hdnkt	1148.2259562521142
69	tobiuo1990	1035.4953502080944
70	fujiyama	967.3887884807032
71	Tlapesium	949.8519404572036
72	nyanko	868.4490617482156
73	tanakh	755.158757546487
74	Kuri174	509.848051948052
75	ymduu	453.19987640378946
76	kcvlex	321.0325677258773
77	shindannin	107.61052631578947
78	rigy	106.28571428571428
