rank	ID	score
1	shr	2544.3871958119307
2	fuppy	2507.116886008033
3	takoshi	2480.7424491756105
4	kusano	2473.3638220742705
5	mojashi	2449.738055356425
6	rickytheta	2431.899589161177
7	omu	2419.252360026062
8	mamekin	2414.214313908722
9	tantal	2404.3211564617495
10	nagitaosu	2402.973043333916
11	cielavenir	2397.8761257114247
12	iwashi31	2391.5291750047227
13	tanzaku	2390.596737135707
14	gobi	2386.8736574900427
15	31536000	2367.4524536381587
16	goodbaton	2367.2867864678888
17	sumoru	2356.56450874538
18	sensaur	2351.4926068281707
19	tomerun	2351.2689047368813
20	ekiden	2347.4824032183574
21	snuke	2341.6337872137924
22	titia	2334.3149565874814
23	iehn	2322.725295912407
24	Aquarius	2306.9390797302144
25	phocom	2301.8739747865184
26	takumi152	2300.642125611271
27	Jiro_tech15	2288.144363257326
28	E869120	2270.502839066786
29	tanakh	2258.0559303079244
30	ichyo	2241.0402609526986
31	mtsd	2235.6116480953337
32	yamunaku	2234.1195812728797
33	remin	2229.831224534507
34	hitonanode	2201.6348618346196
35	fgwiebfaoish	2186.666895890491
36	4bungi	2172.9511795105063
37	tashikani	2126.743436075864
38	Inaniwa	2108.2064156176834
39	mkan_0141	2098.8889132340382
40	fmhr	2097.223710266271
41	nyanko	2090.9198524442945
42	nhho	2088.0817200787633
43	kotamanegi	2063.7961708807734
44	to-hutohu	2047.2235407043845
45	Arakoma	2046.6823273248883
46	wat_shun	2036.7938504531153
47	y_kawano	2022.6839418251475
48	riantkb	2000.8508314322107
49	unsre	1995.6944544069822
50	koikuchi	1984.6515837833078
51	ryuk	1923.7727737331559
52	jacky	1893.442308397038
53	qLethon	1863.9592068600523
54	asdfgh	1857.2768253537665
55	kenntin	1855.2801903816867
56	molety	1822.0010027558326
57	kuhaku	1783.067706734761
58	kimiyuki	1750.0835092567008
59	uchiiii	1727.3383585287952
60	hiro116s	1637.5464582426869
61	uwi	1605.6291672014702
62	physics0523	1553.0265673383105
63	ms5	1542.150711516227
64	bowwowforeach	1536.041584068106
65	Kuri174	1535.2736702712725
66	fujiyama	1404.8130389138885
67	siman	1293.358352758353
68	daisyo	1046.8468468468468
69	omochana2	994.6094155844156
70	Joe75792433	965.1716205696113
71	yowa	883.7957763138008
72	ymduu	605.3999786676098
73	Taiyo	583.325392916993
74	Tlapesium	326.96875
75	rigy	95.2
76	tobiuo1990	17.634615384615383
