rank	ID	score
1	fuppy	2607.2268382833695
2	tantal	2603.4299558053913
3	shr	2583.0972786402795
4	omu	2582.7347546395363
5	mamekin	2533.748691484719
6	takoshi	2531.5750808624143
7	kotamanegi	2510.8310864982427
8	tomerun	2496.1604837157893
9	kusano	2473.8646598996165
10	Taiyo	2438.726011814539
11	takumi152	2398.3880265779644
12	hitonanode	2365.3885915194355
13	Aquarius	2356.755124779568
14	y_kawano	2353.564445859901
15	E869120	2353.0463933265246
16	yamunaku	2352.724324545294
17	mtsd	2341.303165670495
18	Inaniwa	2327.005443549668
19	ekiden	2318.453294823031
20	mojashi	2291.4576143854733
21	nhho	2289.0478585683636
22	sumoru	2288.4743002606274
23	rickytheta	2280.921694499963
24	kimiyuki	2273.2993287914974
25	cielavenir	2237.2030673517993
26	jacky	2214.730877867099
27	gobi	2199.7053887726765
28	31536000	2198.7504779876635
29	iwashi31	2197.219584980884
30	snuke	2146.935635282355
31	fmhr	2141.615176807117
32	fgwiebfaoish	2141.615176807117
33	ganariya	2122.248478583317
34	masutech16	2121.1854642510716
35	hiro116s	2087.089781746032
36	iehn	2084.9977592015825
37	remin	2074.1119905534783
38	goodbaton	2069.5871984954542
39	riantkb	2026.459674848603
40	tanzaku	2006.8417356372524
41	asdfgh	1996.663778126224
42	unsre	1987.1793806165808
43	kenntin	1974.3374091309945
44	to-hutohu	1966.3561862055274
45	qLethon	1955.5344529853653
46	nagitaosu	1953.723270589172
47	tashikani	1947.7106601022315
48	ryuk	1912.093675052308
49	ms5	1905.7091061861065
50	tobiuo1990	1854.5509912977043
51	ichyo	1818.6851040851286
52	Tlapesium	1818.6851040851286
53	tanakh	1747.1517793136336
54	Jiro_tech15	1718.2596315041167
55	Dente	1716.799785603674
56	sensaur	1712.0913203006994
57	phocom	1706.8143959590193
58	physics0523	1656.9870648694425
59	uchiiii	1640.9542999917492
60	bowwowforeach	1567.118580773559
61	daisyo	1400.2167218791994
62	koikuchi	1353.6592877710525
63	HIRO170	1319.9401112344256
64	hdnkt	1227.7616123741373
65	omochana2	1218.6835386792397
66	molety	1184.3645336801173
67	Joe75792433	1167.2772636331088
68	hidekiy	1165.7554369705238
69	nyanko	1140.523194912895
70	kuhaku	1139.3541186032453
71	4bungi	970.8621291321012
72	Arakoma	919.64170535347
73	titia	853.1427937675392
74	fujiyama	741.8285547833045
75	siman	628.3636363636364
76	mkan_0141	585.7888778786656
77	foxgod	523.8128538128537
78	ymduu	486.90430303799866
79	wat_shun	230.76003344481603
80	rigy	201.53915859753963
81	kcvlex	1.0
