rank	ID	score
1	fuppy	2842.518103794434
2	rickytheta	2810.516225326625
3	shr	2660.4117915938064
4	takoshi	2636.28156119419
5	tanzaku	2635.3345403726535
6	kusano	2634.052242196745
7	hitonanode	2617.9951355747708
8	kotamanegi	2613.0696943852568
9	tantal	2608.0441687707644
10	iehn	2589.4213249524105
11	yamunaku	2585.6415231437177
12	kimiyuki	2533.8066893063487
13	nhho	2521.4208784201096
14	E869120	2519.1604016297492
15	cielavenir	2501.766538201623
16	goodbaton	2466.23870297607
17	ekiden	2461.046968192744
18	omu	2438.947147323589
19	Taiyo	2433.3601512827904
20	kenntin	2428.0167499764266
21	Jiro_tech15	2425.185129831989
22	Inaniwa	2386.8149085231757
23	mojashi	2340.4992331023313
24	nagitaosu	2331.738251247862
25	iwashi31	2306.5269278722612
26	gobi	2301.31818617011
27	riantkb	2269.8081223336076
28	fgwiebfaoish	2261.3079169184075
29	unsre	2253.281760727509
30	mtsd	2231.226611214025
31	jacky	2218.220431348859
32	tomerun	2217.504404194102
33	ganariya	2215.9170456076927
34	koikuchi	2201.732676609265
35	masutech16	2200.5014076590464
36	tobiuo1990	2196.7501914000436
37	snuke	2196.74247919738
38	31536000	2172.496289066401
39	mkan_0141	2169.4768603326493
40	to-hutohu	2120.462276965867
41	Dente	2102.347601082492
42	tanakh	2064.440465524128
43	ichyo	2022.6755210407846
44	ms5	2007.9666062597162
45	Tlapesium	2002.1276441092864
46	tashikani	1999.0166012803795
47	bowwowforeach	1993.3657768434746
48	titia	1992.3721275585553
49	sumoru	1971.7851758710488
50	ryuk	1955.1784371817266
51	qLethon	1943.1882761404347
52	takumi152	1915.6979642350561
53	daisyo	1874.0490196078433
54	remin	1843.8985360032343
55	hiro116s	1649.3982842579296
56	phocom	1623.5603600380582
57	sensaur	1550.782287571351
58	4bungi	1525.8029079331195
59	fmhr	1472.16786425508
60	asdfgh	1442.7187820416066
61	uchiiii	1372.6319128352586
62	Joe75792433	1345.6865901224382
63	Aquarius	1272.087839688976
64	Arakoma	1262.498648962788
65	nyanko	1226.2417575974835
66	physics0523	1216.6095564693287
67	molety	1199.1981565182891
68	kuhaku	1090.5803336725828
69	hdnkt	1045.5181842115353
70	hidekiy	857.329475740501
71	y_kawano	764.1685592185593
72	siman	733.3333333333334
73	foxgod	664.9776334776335
74	fujiyama	661.940143336036
75	rigy	463.0904722571239
76	mamekin	425.82170586679285
77	ymduu	383.86398960516595
78	auaua	88.34560261932178
