rank	ID	score
1	fuppy	2456.3724767362737
2	shr	2454.130987366681
3	rickytheta	2425.2456260688305
4	takoshi	2422.7456465215027
5	omu	2392.279364339556
6	tantal	2386.263255798678
7	phocom	2384.2529936226015
8	hiro116s	2363.8741393974146
9	mamekin	2351.6077507984946
10	goodbaton	2349.436293186096
11	31536000	2347.582364459419
12	tanzaku	2346.1630430565006
13	iwashi31	2337.270453202711
14	tomerun	2309.8435655545495
15	cielavenir	2296.56568454703
16	snuke	2290.3453058871664
17	E869120	2285.7554235852062
18	yamunaku	2278.370075868152
19	mojashi	2275.3425764738904
20	titia	2261.09802533737
21	iehn	2256.0190243395105
22	ekiden	2254.4149214081
23	kotamanegi	2243.5920255642923
24	takumi152	2242.089245932813
25	tashikani	2239.8078749683855
26	ichyo	2225.5881667125877
27	hitonanode	2224.227276449647
28	sensaur	2222.2157133039145
29	kusano	2213.273243285691
30	kenntin	2209.8349768250246
31	tanakh	2206.294953862483
32	Taiyo	2204.3905342213698
33	sumoru	2196.2286489698963
34	gobi	2194.641726145032
35	Jiro_tech15	2190.768777544303
36	Aquarius	2190.6011149203255
37	nagitaosu	2136.191151718548
38	4bungi	2133.3271491567693
39	mtsd	2124.4090905647904
40	kuhaku	2122.7920443069797
41	wat_shun	2113.713962880523
42	fgwiebfaoish	2100.3617618269345
43	Inaniwa	2090.852009142273
44	nhho	2089.313666281819
45	riantkb	2080.911559038697
46	ganariya	2048.185725349075
47	koikuchi	2044.258759457326
48	fmhr	2038.7082942530076
49	mkan_0141	2033.8473096671075
50	unsre	2013.0004439257239
51	to-hutohu	2012.536557932557
52	kimiyuki	1999.2815068516572
53	molety	1940.726274920403
54	y_kawano	1923.0573715570695
55	qLethon	1886.6067608094506
56	shindannin	1845.5679610743064
57	physics0523	1826.2621860215336
58	uchiiii	1811.6118085423145
59	remin	1810.6442195345487
60	ryuk	1736.033369081927
61	Tlapesium	1712.0288658081254
62	tobiuo1990	1683.5905211831835
63	Kuri174	1615.5719802550607
64	uwi	1613.7149907095563
65	siman	1592.479820090304
66	hidekiy	1556.2317490347414
67	Joe75792433	1280.7761041763263
68	ymduu	1216.7790530846485
69	asdfgh	1023.7892907570327
70	yowa	1020.9543802182271
71	nyanko	782.546505376344
72	kcvlex	528.7178571428572
73	rigy	49.6
