rank	ID	score
1	shr	2520.738782835544
2	fuppy	2447.883919804993
3	iwashi31	2424.161276624013
4	takoshi	2420.3237172898384
5	omu	2383.973454459542
6	nagitaosu	2375.8128610993967
7	rickytheta	2338.3058125989346
8	nhho	2332.5163383484496
9	Aquarius	2316.6272719052376
10	takumi152	2316.430787861007
11	mojashi	2313.173355240995
12	Jiro_tech15	2308.0456200130493
13	hitonanode	2293.1230556178784
14	mamekin	2270.382807101745
15	kimiyuki	2260.8818770385974
16	sensaur	2252.916833890747
17	tanzaku	2252.091712494229
18	ichyo	2243.3809877382223
19	E869120	2225.6809171165496
20	cielavenir	2221.458503564849
21	phocom	2205.509194468175
22	kusano	2195.294793693874
23	snuke	2166.954326432651
24	kotamanegi	2165.3229854463248
25	y_kawano	2162.2630552360824
26	wat_shun	2156.0972543972543
27	Taiyo	2139.948796619159
28	gobi	2136.1220562623826
29	titia	2134.8693560683673
30	yamunaku	2122.266235202376
31	tantal	2117.3480750949698
32	sumoru	2114.6360587557974
33	fgwiebfaoish	2075.796146023313
34	hiro116s	2060.2522463535674
35	goodbaton	2059.1877200931826
36	Inaniwa	2056.5201290431637
37	unsre	2053.5145759066263
38	iehn	2049.445707485962
39	ekiden	2047.186731722237
40	remin	2034.7497280536504
41	4bungi	2024.492476852662
42	mtsd	2002.554797784288
43	ganariya	1994.9863757523817
44	jacky	1979.5645292672978
45	fmhr	1977.6252702173986
46	qLethon	1975.9292671914995
47	kenntin	1932.90657797743
48	physics0523	1930.5108341787832
49	to-hutohu	1928.3412541391162
50	siman	1899.4737916246866
51	daisyo	1874.9027228809837
52	molety	1842.8567558826112
53	ms5	1829.6652695768962
54	31536000	1829.0950353076146
55	Arakoma	1825.6361368252255
56	tanakh	1807.1347566934198
57	mkan_0141	1770.5578784344548
58	asdfgh	1749.8640162143588
59	uchiiii	1739.21376782956
60	Kuri174	1718.6430524331822
61	tomerun	1699.4748215486784
62	ryuk	1612.9333580354455
63	Joe75792433	1508.7172048586833
64	omochana2	1498.0800976800979
65	Tlapesium	1489.2140795978614
66	uwi	1279.656886659023
67	hdnkt	1241.2414316444278
68	fujiyama	1226.1196351997162
69	bowwowforeach	1096.186879582248
70	hidekiy	1050.1573842376863
71	ymduu	1003.1044532317778
72	shindannin	970.1208565175723
73	nyanko	922.615235522307
74	kuhaku	721.3704239399663
75	koikuchi	619.2307105383832
76	kcvlex	294.5068728798908
77	tashikani	110.54347826086956
78	tobiuo1990	91.84589947089947
79	rigy	27.400000000000002
